,n_mean,n_std,n_mean_ICU,n_std_ICU,n_mean_ICU_SUS,n_std_ICU_SUS,n_mean_ICU_cor,n_std_ICU_cor,confirmed,deaths,estimated_population_2019,confirmed_per_100k_inhabitants,death_rate
2020-05-07,2199.0,44.73986991036026,95.94,45.642547689584106,87.48,45.747478177446666,73.25,50.83028458815799,2199,61,845731.0,260.01175,0.0277
2020-05-08,2321.9999999999995,46.497485540792006,103.03000000000002,47.39239877465754,95.28,47.465156289810764,75.27000000000001,53.429627454241064,2322,66,845731.0,274.55537999999996,0.0284
2020-05-09,2493.0000000000005,47.52590787341068,110.37,48.54062236098667,101.78,48.60415228344096,80.96000000000001,54.80252709280454,2493,69,845731.0,294.77457999999996,0.0277
2020-05-10,2613.0,48.627524732564396,115.19,49.649588735619574,105.84,49.72761870043811,79.0,57.3952002005447,2613,72,845731.0,308.96349,0.0276
2020-05-11,2670.9999999999995,48.8014923600258,119.47,49.81718535370757,110.08,49.91678632049199,82.66999999999999,57.35563437840693,2671,73,845731.0,315.82146,0.0273
2020-05-12,2910.0,54.48601896474235,129.34,55.54951361286851,119.35,55.64508929479999,90.2,63.09786170319207,2910,86,845731.0,344.08104,0.0296
2020-05-13,3005.0000000000005,54.06177162760347,132.18,55.144159722632025,121.76,55.229527895095686,87.79,62.76460460250739,3005,94,845731.0,355.31392,0.0313
2020-05-14,3427.9999999999995,55.40037012602904,153.02999999999997,56.600235954464104,141.07,56.706012116009454,106.46999999999997,65.02683035222128,3428,101,845731.0,405.32982999999996,0.0295
2020-05-15,3630.0,59.3403298564707,161.76999999999998,60.549002035332904,148.6,60.6455410353865,112.25999999999998,68.72180835393044,3630,103,845731.0,429.21449,0.0284
2020-05-16,3834.0000000000005,58.21262315812177,172.81,59.5517253734054,158.91,59.625413163763454,120.28,67.9735588224561,3834,108,845731.0,453.33564,0.0282
2020-05-17,3952.0,59.296270344497024,175.7,60.620051771403794,161.22,60.77649444289853,109.24999999999999,71.17146252380779,3952,119,845731.0,467.28806,0.0301
