,n_mean,n_std,n_mean_ICU,n_std_ICU,n_mean_ICU_SUS,n_std_ICU_SUS,n_mean_ICU_cor,n_std_ICU_cor
2020-04-12,1746.9999999999998,41.0613140943092,104.71000000000001,42.07137524673415,90.08,42.22101627331482,84.72000000000001,46.24813658271798
2020-04-13,1935.0000000000002,41.26826256276723,114.88,42.51553474848335,98.59,42.622207767189806,92.24,46.875079700942344
2020-04-14,2070.0,43.14628862627958,122.61,44.41794369646373,105.5,44.61371674969731,98.42,48.73855162129271
2020-04-15,2290.9999999999995,47.03863874894272,140.66,48.338447796278444,120.96,48.528588845684936,114.13,52.6950957889064
2020-04-16,2412.0,47.93768682552192,144.79000000000002,49.18584672628722,123.64,49.37142815618988,111.9,54.43564711443851
2020-04-17,2746.9999999999995,49.576079683327904,164.77,51.0133960520928,140.39,51.23108896722456,126.59,57.06651239889939
2020-04-18,3062.0,52.96888165935189,183.46,54.436574325010795,157.59,54.673234075207446,140.64000000000001,60.67202651980732
2020-04-19,3305.9999999999995,57.10685889920171,200.84999999999997,58.58328971074716,172.76,58.759375705782766,143.50999999999996,66.27818966487034
2020-04-20,3484.9999999999995,54.33369771210779,211.17000000000002,56.00098576874078,181.22,56.255861979625806,149.74,64.23161330275575
2020-04-21,3682.0000000000005,58.53073957116444,221.52999999999997,60.130971842699125,190.01,60.37469399299242,149.91999999999996,68.93256218430393
2020-04-22,4116.0,61.68921291359608,250.65,63.44013469326015,213.65,63.709168805588654,167.68,73.47915870256249
2020-04-23,4702.000000000001,70.3813163912817,286.02,72.10783658500439,247.15,72.31187728837979,199.57999999999998,81.39446804471929
2020-04-24,5121.000000000001,69.08285904724423,308.15000000000003,70.89490612266451,265.32,71.11613961782103,217.07000000000005,80.87694338133132
2020-04-25,5667.0,72.0408007291491,345.35999999999996,74.05858336274716,297.82,74.34192202046547,246.09999999999997,84.25487739980734
2020-04-26,6259.999999999999,74.76866950397032,379.56,76.85353953718683,327.36,77.13350075935837,274.85,87.61545043281724
2020-04-27,6782.999999999999,77.85639201618437,409.66999999999996,80.06779675860813,352.03,80.39478327464897,294.78999999999996,90.65551705620167
2020-04-28,6984.999999999999,81.98412755965128,424.59,84.150898222878,364.96,84.4495830168342,301.97999999999996,95.15422951156398
2020-04-29,7409.000000000001,81.67490249133877,448.35,83.81234513465006,386.46,84.12905322758422,307.69000000000005,96.7528538717243
2020-04-30,7861.0,85.88803846587226,475.38,88.26200967299097,408.35,88.5954279379876,330.59,101.04172341016839
2020-05-01,8000.0,85.7642375611446,482.30000000000007,87.99866046960285,414.62,88.26494119662938,317.5300000000001,101.71593199303697
2020-05-02,8309.0,88.78271626319341,503.78999999999996,91.24972442188911,432.83,91.66795136289839,320.3299999999999,106.25371914108763
2020-05-03,8379.0,87.43549079467131,507.68000000000006,89.96755332065584,436.14,90.35574719133837,306.8300000000001,107.35996685840763
2020-05-04,11040.0,102.43507527436412,669.61,105.15682453585524,575.57,105.63021748753832,458.44,119.1388608034144
2020-05-05,11470.0,102.56550506034097,694.0399999999998,105.28910593353345,599.17,105.59032592185152,472.5099999999999,121.24986434231711
2020-05-06,12310.0,106.7452286445808,746.87,109.53740337612463,641.74,109.89956841764139,496.22,126.58235828219836
2020-05-07,13888.0,112.17034484491106,845.07,115.29933201292306,727.49,115.68788122628172,559.0500000000001,135.99072049075983
2020-05-08,15134.000000000002,115.79259584500753,919.91,119.18434021516944,792.15,119.56728002478461,611.76,138.67586187461274
2020-05-09,15878.999999999998,124.43725123510843,961.6,127.51655616016885,829.06,127.95307145570791,616.24,147.4623540590834
2020-05-10,16692.0,121.94963689734358,1012.86,125.28529338830612,870.98,125.68708899244162,633.3,146.97915253119362
2020-05-11,17599.000000000004,129.00657410231526,1066.61,132.42223099470937,920.58,132.99936413989417,656.9399999999999,154.74656487106247
2020-05-12,18412.0,128.96618302344368,1112.14,132.56675210487873,956.94,133.05014153933234,687.5500000000002,157.02011793191832
2020-05-13,19156.0,136.4437346574504,1163.0799999999997,139.960774245046,1002.08,140.41293361821315,714.7299999999997,163.13653031814312
2020-05-14,21077.000000000004,143.37372862768848,1274.23,147.19554531508777,1097.63,147.63800886155997,798.85,171.6295747012187
2020-05-15,23059.0,148.78862642532647,1401.04,153.0919898411911,1207.19,153.69167594094145,918.7399999999999,176.58120397703658
2020-05-16,23794.999999999996,145.39777970599945,1444.31,149.4204003589682,1243.55,149.9894114377223,940.52,175.07989105121425
2020-05-17,24255.000000000004,148.6802983286996,1468.2900000000002,152.62963346320106,1265.43,153.115675589115,960.6100000000001,177.17213568057522
2020-05-18,26363.0,154.8873067032214,1601.39,159.4726718838616,1380.2,160.07608527752603,931.7800000000001,191.02222599541244
2020-05-19,28111.999999999996,164.70165374845132,1703.22,169.37971291590605,1466.34,169.8987096698346,1009.1800000000002,199.43741618803023
2020-05-20,30560.0,168.62445812748481,1860.1599999999999,173.44843233303632,1602.94,173.9092725497634,1113.29,205.1409306237342
2020-05-21,31412.999999999996,174.79444666767475,1896.54,179.71368725241433,1634.01,180.35254166730945,1051.4699999999998,213.52036284271543
2020-05-22,34573.0,177.2515578139576,2091.15,181.93990064709487,1802.48,182.57162169262438,1171.2400000000002,217.50180321091597
2020-05-23,35121.99999999999,185.3182302544638,2124.67,189.97981304508767,1830.11,190.52629021908356,1163.0700000000002,228.80734572910012
2020-05-24,35595.0,176.82065501633016,2166.18,182.43102214372433,1866.81,183.09175770745125,1153.3199999999997,221.30856869944728
2020-05-25,36184.99999999999,185.3162162359247,2188.5,190.11255034847122,1885.88,190.75698519320335,1121.89,231.6860571152614
2020-05-26,37021.0,189.01756318374012,2245.35,194.0005430196503,1935.21,194.78115050466045,1133.2099999999998,234.96841161219004
2020-05-27,37275.0,183.79243287969823,2263.62,189.1261070921685,1951.68,189.83493351814462,1100.5400000000002,235.28217678164896
2020-05-28,37821.0,185.06316912248252,2292.1,190.50750999804856,1975.71,191.08138911379248,1017.8699999999999,240.748083951384
2020-05-29,38395.00000000001,193.01442297079117,2327.06,197.82250598642074,2003.98,198.64436431660343,926.02,250.14176226348695
2020-05-30,47822.0,215.37856969259568,2904.1200000000003,221.11807859790272,2502.48,221.94430446134066,1459.8100000000004,266.87011958303356
2020-05-31,48489.00000000001,208.747584755882,2945.9700000000003,214.70718209089827,2540.49,215.4299513563844,1477.68,263.42926764603294
2020-06-01,50504.0,217.25861561881976,3069.77,223.12893169781023,2646.84,224.13731184389195,1468.3799999999999,274.25909873399615
2020-06-02,54683.00000000001,227.93686171677655,3319.63,234.04253935832463,2857.41,234.9359319671917,1616.41,288.9037856739985
2020-06-03,56055.99999999999,231.5988660323594,3398.5,237.4628491942998,2927.59,238.212020367308,1538.3400000000001,294.06285625060275
2020-06-05,62176.0,241.73451336020463,3782.15,248.53518231730283,3259.71,249.66393962583976,1885.6100000000001,306.7030261268277
2020-06-06,63575.0,239.5999940979072,3852.82,246.31326105534222,3318.69,247.182233325369,1761.67,306.22271310141565
2020-06-07,64271.00000000001,237.40574908154542,3901.12,244.0130236216291,3364.23,245.07360689590735,1776.4499999999998,309.2485813413154
2020-06-08,66218.0,248.1370947234165,4017.68,254.90292853903776,3464.01,255.899263144265,1851.5,313.45905764259203
2020-06-09,69023.0,263.0392884584493,4183.8200000000015,269.56580174927103,3605.11,270.52171700757646,1995.3200000000015,329.86133946361053
2020-06-10,71947.00000000003,256.6338900756358,4356.46,263.63259497898497,3749.14,264.50464180303817,2111.11,327.31995940863845
2020-06-11,74692.0,262.9260217804486,4524.29,270.12999801816335,3896.84,271.10545960805166,2260.67,329.7558190739495
2020-06-12,75784.0,263.1230215021948,4589.580000000001,270.73548981329435,3958.22,271.79009739952704,2297.480000000001,331.0450374346382
