,n_mean,n_std,n_mean_ICU,n_std_ICU,n_mean_ICU_SUS,n_std_ICU_SUS,n_mean_ICU_cor,n_std_ICU_cor,confirmed,deaths,estimated_population_2019,confirmed_per_100k_inhabitants,death_rate
2020-03-29,231.00000000000003,15.653889051103002,14.520000000000001,16.051481004076926,10.51,16.144347073333204,14.520000000000001,16.173970296483024,231,0,21168791.0,1.09123,0.0
2020-03-30,261.00000000000006,15.717821063681157,17.37,16.160074226002152,12.91,16.265604784018915,17.37,16.327875371321714,261,1,21168791.0,1.23295,0.0038
2020-03-31,275.0,16.119935584000427,17.12,16.574640968428945,12.63,16.680881968059218,16.95,16.985525715690514,275,2,21168791.0,1.29908,0.0073
2020-04-01,313.99999999999994,17.597026837944913,20.119999999999997,18.096782960939592,15.34,18.186202284571497,19.639999999999997,18.581184629140907,314,3,21168791.0,1.48332,0.0096
2020-04-02,370.0,18.832295492991648,23.989999999999995,19.33222319174268,17.63,19.44756934774507,22.999999999999996,20.093132602403685,370,4,21168791.0,1.7478599999999997,0.0108
2020-04-03,397.0,19.44551050468665,25.73,20.01612297094217,19.03,20.16071126691414,24.11,20.901082592424572,397,6,21168791.0,1.8754,0.0151
2020-04-04,430.00000000000006,19.7523914931071,28.39,20.30103617298806,21.29,20.443531243329016,25.65,21.541317522520774,430,6,21168791.0,2.0312900000000003,0.013999999999999999
2020-04-05,498.0,21.703204623029546,32.05,22.34908926352685,24.08,22.497008487998823,27.599999999999998,24.02542748124507,498,6,21168791.0,2.35252,0.012
2020-04-06,525.0,21.535950680598518,35.019999999999996,22.204962772253676,26.97,22.334042887868996,27.329999999999995,24.91336473510237,525,9,21168791.0,2.48007,0.0171
2020-04-07,559.0,22.593428918670806,36.55,23.27114372571813,26.95,23.39046024136828,29.119999999999997,25.84813538788249,559,11,21168791.0,2.64068,0.0197
2020-04-08,614.0,24.39057194901341,40.6,25.101717072742254,30.43,25.253144358673435,32.46,27.564266833358836,614,14,21168791.0,2.9005,0.0228
2020-04-09,654.9999999999999,25.034917030161512,43.66,25.79043370529218,32.25,25.922074969166164,34.44,28.585461480983795,655,15,21168791.0,3.0941799999999997,0.0229
2020-04-10,698.0,25.882090840243688,46.85,26.614652473076298,35.21,26.750058434751622,34.620000000000005,30.030892881709782,698,17,21168791.0,3.29731,0.0244
2020-04-11,750.0,26.917941146297867,50.05,27.73942421095931,37.61,27.905797884231074,37.379999999999995,31.357318898222925,750,17,21168791.0,3.54295,0.0227
2020-04-12,805.9999999999999,27.9949021333268,54.22,28.78263965404399,40.93,28.914104610977418,39.699999999999996,32.95588548163724,806,20,21168791.0,3.80749,0.0248
2020-04-13,815.0,27.827092386864116,54.209999999999994,28.633801192071424,41.18,28.814617309745255,36.83999999999999,32.87921181684516,815,23,21168791.0,3.8500099999999997,0.0282
2020-04-14,884.0,29.385308636057637,58.440000000000005,30.23433749292952,43.93,30.40000433612409,41.32000000000001,34.47947051317185,884,27,21168791.0,4.17596,0.0305
2020-04-15,903.0,29.62166147066751,60.05000000000001,30.463537684957544,46.29,30.63091621683603,39.930000000000014,35.43332727557747,903,30,21168791.0,4.2657099999999994,0.0332
2020-04-16,957.9999999999999,29.587842166004673,63.58,30.461339498459424,48.76,30.65184503484911,39.59,36.07808278686324,958,33,21168791.0,4.525530000000001,0.0344
2020-04-17,1021.0,31.684610546044993,67.50000000000001,32.58485454094503,51.11,32.785829949149466,41.77000000000001,38.241573244865656,1021,35,21168791.0,4.82314,0.0343
