,n_mean,n_std,n_mean_ICU,n_std_ICU,n_mean_ICU_SUS,n_std_ICU_SUS,n_mean_ICU_cor,n_std_ICU_cor,confirmed,deaths,estimated_population_2019,confirmed_per_100k_inhabitants,death_rate
2020-04-07,228.99999999999997,14.931013077321698,10.530000000000001,15.23109488891562,9.36,15.251119680703825,10.530000000000001,15.462923691556817,229,11,7075181.0,3.23667,0.048
2020-04-08,272.0,15.62627934156452,12.94,15.983673109163803,11.2,16.0005564297185,12.94,16.2252399711441,272,12,7075181.0,3.8444199999999995,0.0441
2020-04-09,293.0,16.41920531055943,14.219999999999999,16.780891008236214,13.23,16.79569596742877,14.129999999999999,17.056619941781662,293,16,7075181.0,4.14124,0.0546
2020-04-10,344.00000000000006,18.4989980618662,17.54,18.914008810744733,15.93,18.934223757337648,17.39,19.24396305705803,344,21,7075181.0,4.86207,0.061
2020-04-11,398.0,19.422443541720313,19.69,19.845382665277914,17.82,19.871759185621013,19.540000000000003,20.214113881147497,398,24,7075181.0,5.6253,0.0603
2020-04-12,444.99999999999994,21.213293906978198,21.93,21.636749718565365,19.68,21.670406973193614,21.49,22.052976642346465,445,27,7075181.0,6.2895900000000005,0.0607
2020-04-13,478.0,21.52845427415409,22.88,22.006320533754465,20.56,22.032352199307805,22.02,22.64199352325388,478,32,7075181.0,6.756010000000001,0.0669
2020-04-14,630.0,23.281110390402368,31.64,23.877912408962832,28.77,23.916768197440497,30.150000000000002,24.932267134066343,630,34,7075181.0,8.90437,0.054000000000000006
2020-04-15,695.0,24.958158925884277,35.949999999999996,25.57644613642984,32.61,25.617425650710825,33.36,26.790679933759264,695,37,7075181.0,9.82307,0.0532
2020-04-16,796.9999999999999,27.762790300193622,40.620000000000005,28.40460394465174,37.24,28.433500052799076,37.510000000000005,29.63802715322586,797,40,7075181.0,11.26473,0.0502
2020-04-17,1039.9999999999998,31.308326578265298,52.7,32.06797020597521,48.45,32.13443967352338,49.410000000000004,33.36371096102634,1040,44,7075181.0,14.69927,0.0423
2020-04-18,1205.0000000000002,33.561759744860176,62.6,34.335257639512726,57.92,34.397144026382726,58.7,35.70003375490015,1205,48,7075181.0,17.031370000000003,0.0398
2020-04-19,1320.0,34.43093804922392,69.35999999999999,35.29971239188069,64.46,35.35644347144513,63.08999999999999,36.97881947681659,1320,54,7075181.0,18.65677,0.0409
2020-04-20,1396.0,37.05538033971872,72.79,37.90106478875248,67.49,37.94971162105468,64.53,40.045454716288894,1396,60,7075181.0,19.73094,0.043
2020-04-21,1604.0,37.788975464633424,84.33999999999999,38.73238008006566,78.41,38.806174336910196,73.80999999999999,41.619508865216304,1604,66,7075181.0,22.6708,0.0411
2020-04-22,1757.0,41.49775946245822,90.69,42.44034566781991,83.87,42.51324547013601,77.75,45.350421679016904,1757,76,7075181.0,24.833289999999998,0.0433
