,n_mean,n_std,n_mean_ICU,n_std_ICU,n_mean_ICU_SUS,n_std_ICU_SUS,n_mean_ICU_cor,n_std_ICU_cor
2020-04-15,884.0,29.755637781737764,53.85999999999999,30.493284175339003,47.18,30.58018933554827,39.17999999999999,34.27500417375775
2020-04-16,966.9999999999999,29.11005588341173,57.269999999999996,29.99033266796742,50.84,30.095754742743264,42.019999999999996,34.17223647135999
2020-04-17,1063.9999999999998,32.0433008804201,64.29,32.87971154546724,56.93,32.9766664675666,47.92,37.096716209596686
2020-04-18,1200.0,32.62323024341936,71.57000000000001,33.53945216480364,63.58,33.633591118332156,53.02000000000001,38.240779360005284
2020-04-19,1249.0,33.9449494911923,75.07,34.93860180315744,67.15,35.0196144461871,50.599999999999994,40.31742588885147
2020-04-20,1377.0,35.792925772469836,84.59,36.796763925018396,75.53,36.89676049944676,58.60000000000001,42.363984608617635
2020-04-21,1504.0000000000002,38.58741093709557,89.39,39.54038420182944,79.83,39.63663813731285,61.0,45.014543373797714
2020-04-22,1645.0000000000002,39.18768101628805,98.05000000000001,40.30004520387469,87.82,40.41288462154543,67.39000000000001,46.092429525855536
2020-04-23,1845.0,41.22658012849124,114.41000000000001,42.329616217146466,102.16,42.46658461768393,80.05000000000001,48.41152614446651
2020-04-24,1979.0,43.54519305714281,121.40999999999998,44.67258822123292,108.08,44.83897566162544,84.73999999999998,50.86545663599098
2020-04-25,2116.0,44.73213655085168,129.82999999999998,45.96419411241799,115.22,46.110288877907074,92.38999999999999,52.28762268317987
2020-04-26,2248.0,43.557207245532894,136.85999999999999,44.88873470070529,121.25,45.01250940605626,95.54999999999998,51.96957084621148
2020-04-27,2356.0,47.61782197556887,143.8,48.87413190734921,127.89,49.019370351902424,101.03000000000002,55.94327831731788
2020-04-28,2564.0,48.40630019935318,156.17000000000002,49.819303477566805,139.37,49.98735939204931,108.21000000000001,56.91127431752381
2020-04-29,2675.9999999999995,50.23678880556509,160.80999999999997,51.57934906040352,143.01,51.72348740654433,106.94999999999999,59.9188587115353
2020-04-30,2867.0000000000005,52.55232697709086,174.43,53.95114429469565,155.6,54.11641128813949,117.16000000000001,61.726380294347614
2020-05-01,3139.9999999999995,53.9103520727333,190.53,55.42646263840099,169.24,55.57926916221606,126.24,64.44507888054132
2020-05-02,3315.0,54.916206141445144,201.73999999999998,56.51156073733672,179.93,56.65616998147419,130.16999999999996,65.71492485337596
2020-05-03,3565.9999999999995,56.00173337865661,217.72000000000003,57.537467283624345,194.22,57.70989292499287,142.65000000000003,67.3146792116975
2020-05-04,3734.0,58.953268601392054,229.26000000000002,60.51820287143264,204.67,60.68470959630505,144.67000000000002,70.82693494809311
2020-05-05,4040.0,61.39123913413251,245.53000000000003,62.946192437861114,218.43,63.16223747164317,156.14000000000004,74.33481771856663
2020-05-06,4301.000000000001,63.22702241634003,262.74999999999994,65.00221429794807,233.98,65.17980871125938,164.69999999999993,76.48124938225517
2020-05-07,4528.0,64.59944647478402,274.68,66.54083471710048,244.75,66.73132836118643,160.26999999999998,78.86367410880243
2020-05-08,4818.0,68.1408315864499,293.81000000000006,69.85370877264091,261.29,70.0498860048532,172.4000000000001,82.91670982182524
2020-05-09,5173.999999999999,69.42103573139919,315.5300000000001,71.34894744857982,281.66,71.60081495360375,185.7000000000001,84.87272496169925
2020-05-10,5558.0,74.6790574134517,342.33000000000004,76.65028842843068,304.82,76.87843856479927,205.47000000000006,88.82716487196875
2020-05-11,5808.0,76.53214548756159,355.69,78.56159617096189,316.63,78.80734415604483,211.89,92.52353842469635
2020-05-12,6204.0,76.88471232890834,376.55,78.9057240629537,335.97,79.10020473993092,220.38,93.31707394088656
2020-05-13,6547.0,77.7373017335184,399.30999999999995,79.8166222087109,357.01,80.0292639027005,238.49999999999997,95.03221785427841
2020-05-14,6955.0,79.47143442073315,424.80999999999995,81.53097196089894,377.47,81.74869105306145,250.37999999999994,97.76515411738458
2020-05-15,8128.0,87.24492170686133,493.02,89.6424339452938,440.43,89.83090260949382,302.49,105.39382678431609
2020-05-16,8313.999999999998,86.00447486596089,508.87,88.5426631459078,453.4,88.86902270740744,307.13,105.03980052313216
2020-05-17,8443.0,83.12196831260444,515.0000000000001,85.63254530937182,460.29,85.90528922110452,297.2800000000001,103.16730566209316
2020-05-18,8881.0,92.19872586161401,543.8599999999999,94.87113602410929,484.43,95.13862281169014,314.5999999999999,112.52993081528543
2020-05-19,11013.0,102.96703306879294,673.59,105.6581241504405,600.85,105.97304704022574,428.06,122.98724462892135
2020-05-20,11196.999999999998,104.21693284159292,685.2799999999999,107.02533480867552,610.72,107.30668148307026,422.5299999999999,125.2186493879624
2020-05-21,11940.999999999998,105.39974028680173,733.4300000000001,108.65596786428831,653.77,108.9969561617445,458.75000000000006,127.41193836283058
2020-05-22,12556.999999999998,109.11479452319188,767.9100000000001,112.19458402186079,684.01,112.49246456469153,474.1,132.1634038345385
2020-05-23,13000.0,108.59435500703496,798.7099999999999,111.77401415084788,710.94,112.17275355180482,483.17999999999984,132.6050622767251
2020-05-24,13898.999999999998,109.4903344288131,849.63,112.90936379828439,757.73,113.25732441362604,507.29999999999995,136.46901168212125
2020-05-25,14204.0,112.5159373671844,874.8299999999999,115.98654172625444,780.07,116.26393663392,519.1399999999999,140.08855147564864
2020-05-26,14566.000000000002,120.23119143524859,896.28,123.37567667064444,800.06,123.75748055749762,519.73,146.45023347143695
2020-05-27,15070.000000000002,118.9464509004711,922.42,122.06121899202131,824.24,122.46527500405242,523.11,145.8411271302655
2020-05-28,15963.0,123.59904464996418,968.99,126.88894884261529,864.38,127.25541614557646,544.1800000000001,150.82474839121306
2020-05-29,16917.000000000004,124.99493403875827,1034.74,128.68339572514213,924.79,129.01341881894894,541.72,156.82851239168818
2020-05-30,17626.0,131.21440623666444,1079.13,134.69893727880856,963.47,135.20981030990467,570.2600000000001,161.19431410881123
2020-05-31,18392.0,134.03810554231862,1125.82,137.64787879721845,1004.75,138.11359830724035,610.8199999999998,162.11067624785036
2020-06-01,18898.0,138.48070280911003,1161.98,142.13396867218285,1037.68,142.56480158336788,618.1200000000001,170.88767509978624
2020-06-02,21430.0,140.8607852032666,1309.3,144.93633570668473,1168.12,145.29923264794215,635.7099999999999,179.36047671399268
2020-06-03,22450.999999999996,145.3666975881229,1373.58,149.1165791174032,1226.74,149.51931837617764,688.3000000000001,183.54883943677189
2020-06-04,23463.0,146.10522498417626,1436.8200000000002,150.37681658978144,1280.88,150.89821923295438,703.3900000000001,185.52440896065946
2020-06-05,26419.0,154.92027014245136,1619.9699999999998,159.19260598724463,1443.27,159.8167791597932,852.0599999999997,194.75602810914094
2020-06-06,27396.000000000004,157.36156590553625,1672.78,161.86146182535987,1493.24,162.2818388614155,874.07,196.7042527848251
2020-06-07,28250.0,165.01917917305704,1728.3899999999999,169.70345663818844,1542.34,170.11874557187843,878.7599999999999,203.83274424950187
2020-06-08,28715.0,165.13189524826157,1754.6000000000001,169.43020164151028,1565.02,169.98174263220986,879.7700000000002,205.32771632173527
2020-06-09,30481.0,166.70894251704533,1874.24,171.51785946411385,1674.16,172.044036557945,977.96,211.28164546190686
2020-06-10,32685.0,180.43446444511633,2004.64,185.31539104887094,1790.24,185.75509834078838,1082.2200000000003,221.9025356804517
2020-06-11,33891.0,183.54961622450105,2079.88,188.25548867473057,1855.35,188.81932241209216,1110.89,227.0262856026708
2020-06-12,34665.0,178.99949099865557,2125.94,184.18066993519648,1897.34,184.64182510411283,1091.2,224.6818539916638
