,n_mean,n_std,n_mean_ICU,n_std_ICU,n_mean_ICU_SUS,n_std_ICU_SUS,n_mean_ICU_cor,n_std_ICU_cor,confirmed,deaths,estimated_population_2019,confirmed_per_100k_inhabitants,death_rate
2020-05-04,1536.0000000000002,38.18771286868872,93.93,39.222650524173076,80.01,39.35995698856154,58.110000000000014,45.98974713361818,1536,68,3506853.0,43.79995,0.0443
2020-05-05,1644.0,39.1677356398288,99.19000000000001,40.18249886644079,84.42,40.31869064282117,60.24000000000001,47.77279509841508,1644,72,3506853.0,46.87964,0.0438
2020-05-06,1739.0,40.097023744055036,106.78,41.270831262906654,91.27,41.41423201184966,63.71,49.04421893670151,1739,76,3506853.0,49.58862,0.0437
2020-05-07,1821.0000000000005,41.96115327107185,109.65999999999998,43.07669420740621,93.52,43.22859220282779,64.45999999999998,50.357551388229574,1821,81,3506853.0,51.9269,0.0445
2020-05-08,1919.0,41.95896022823187,116.43,43.061068767906164,99.04,43.21543755921422,68.09,50.876106822894236,1919,87,3506853.0,54.721430000000005,0.0453
2020-05-10,1929.9999999999998,41.8259814860659,118.59,43.01598571778552,100.74,43.16233806540985,68.72,51.64042197560146,1930,87,3506853.0,55.0351,0.0451
2020-05-11,2033.0,43.795567323323006,125.22000000000001,44.98658596928331,107.1,45.12009438345312,73.90000000000003,52.82939392635755,2033,93,3506853.0,57.9722,0.0457
2020-05-12,2367.0000000000005,46.604822657633775,144.2,47.948625579358314,123.13,48.10762720140637,93.13,56.013877618484734,2367,105,3506853.0,67.49641,0.0444
2020-05-13,2537.0,49.89462026424424,153.87,51.28737886959258,130.68,51.47283585847132,88.37000000000002,60.53987306984654,2537,117,3506853.0,72.34406,0.0461
2020-05-14,2786.0,50.54739150419918,170.43,51.97649168497993,145.76,52.131162349201354,98.7,62.77522018031374,2786,122,3506853.0,79.44445,0.0438
2020-05-16,3003.9999999999995,51.29342210766554,183.78000000000003,52.67985717060319,156.18,52.90155906507059,103.61000000000003,63.79134454919367,3004,136,3506853.0,85.66085,0.0453
2020-05-17,3138.0,54.98754496256495,193.93,56.40518239497238,165.77,56.60990815228463,110.12,67.68511820380184,3138,139,3506853.0,89.48194000000001,0.0443
2020-05-18,3483.0,57.04702649852342,214.41000000000003,58.73202305661906,182.89,59.04175160277033,128.93000000000004,69.52938073108724,3483,160,3506853.0,99.31981999999999,0.0459
2020-05-19,3796.0,57.652506581687454,231.12,59.27395815323552,196.87,59.45986221941248,144.60000000000002,69.73448556322529,3796,170,3506853.0,108.2452,0.0448
2020-05-20,4059.999999999999,61.61488735228154,246.96,63.334710415650775,211.08,63.53313421699218,153.03,74.49632110094939,4060,178,3506853.0,115.77332,0.0438
2020-05-21,4250.999999999999,62.89388851169256,261.39,64.57077908869624,223.17,64.85419502330757,162.2,76.05273648773414,4251,181,3506853.0,121.21978999999999,0.0426
2020-05-22,4599.0,65.04247097322663,284.24999999999994,66.98783718185734,242.69,67.28628560340532,177.46999999999994,78.680695494094,4599,184,3506853.0,131.14321999999999,0.04
2020-05-24,4773.999999999999,67.8982899473748,294.89000000000004,69.83491016517297,251.92,70.08800380791124,185.23000000000008,82.05191199244636,4774,212,3506853.0,136.13345,0.0444
2020-05-25,5472.000000000001,71.05799168157077,337.57000000000005,73.106998856595,288.92,73.39268956659228,221.14000000000004,84.84626641905068,5472,220,3506853.0,156.03734,0.0402
2020-05-26,5630.0,70.7575002270702,348.32,72.82171817791611,298.53,73.04869429622843,229.73,84.57764282395534,5630,242,3506853.0,160.5428,0.043
2020-05-28,6463.0,77.23233085497893,399.01,79.43409991491644,342.29,79.80013865459713,273.78999999999996,91.28838451010428,6463,268,3506853.0,184.29629,0.0415
2020-05-29,7402.0,84.34694224846959,453.1,86.70419751469167,389.01,87.02257044391797,308.90000000000003,99.079203476896,7402,305,3506853.0,211.07242999999997,0.0412
2020-05-31,8008.0,86.098246676736,494.03999999999996,88.58546427494795,423.28,88.9355164195277,340.16999999999996,102.36102633386015,8008,323,3506853.0,228.35289,0.0403
2020-06-01,8233.0,88.60280566504184,506.58,91.07992957681277,434.12,91.41213908293129,336.15,104.86710284734657,8233,341,3506853.0,234.76889,0.0414
2020-06-02,9149.0,90.23367755808562,562.75,92.91595269735205,481.44,93.29062474684456,378.96999999999997,106.81077481776694,9149,367,3506853.0,260.88917999999995,0.0401
2020-06-03,9282.0,94.74062731820212,574.39,97.25363728234777,490.35,97.58984304038235,380.46,112.42692989518378,9282,378,3506853.0,264.68175,0.0407
2020-06-04,9433.000000000002,91.18120597597031,580.6,93.73262998141216,497.97,94.00156925941357,366.19,110.61309350865999,9433,387,3506853.0,268.98761,0.040999999999999995
2020-06-05,9449.000000000002,94.18652137158908,586.24,96.92535173049829,502.97,97.20418153598541,355.12,113.6130534896071,9449,410,3506853.0,269.44386000000003,0.0434
2020-06-07,10888.0,97.64936034484596,676.0999999999999,100.50286451518471,580.96,100.76797197402344,429.1399999999999,118.79440777743672,10888,431,3506853.0,310.4778,0.0396
2020-06-08,11027.0,100.81929729506503,680.01,103.67543589043022,581.66,104.0047133887244,418.62,122.13918912123135,11027,459,3506853.0,314.44147000000004,0.0416
2020-06-09,11568.0,103.73661675881694,711.8,106.47748145296103,608.19,106.91645316117469,427.55,125.79675825262228,11568,487,3506853.0,329.8684,0.0421
2020-06-10,13234.0,112.52752211047408,817.6999999999999,115.57585921083707,701.23,116.02351629011781,522.81,135.035898597747,13234,496,3506853.0,377.37538,0.0375
2020-06-11,13544.0,115.93224161752696,834.8800000000001,118.91349648574231,713.82,119.17586687943432,497.31000000000006,139.58887107603826,13544,509,3506853.0,386.21522000000004,0.0376
