,n_mean,n_std,n_mean_ICU,n_std_ICU,n_mean_ICU_SUS,n_std_ICU_SUS,n_mean_ICU_cor,n_std_ICU_cor,confirmed,deaths,estimated_population_2019,confirmed_per_100k_inhabitants,death_rate
2020-04-16,163.99999999999997,12.517720772302495,6.500000000000001,12.744392230833661,5.73,12.757610800354955,5.73,13.786486466497154,164,3,605761.0,27.07338,0.0183
2020-04-17,201.00000000000003,13.55250917913377,8.370000000000001,13.816345575097094,7.62,13.82920840288789,7.000000000000001,15.041087834073812,201,3,605761.0,33.1814,0.0149
2020-04-18,222.0,14.516768430217711,9.34,14.820606116369385,8.53,14.834401425624344,7.99,16.210390825241404,222,3,605761.0,36.64812,0.0135
2020-04-19,244.00000000000003,15.763036932435746,10.11,16.044956632329466,9.55,16.059518465176136,8.85,17.293702099990977,244,3,605761.0,40.27991,0.0123
2020-04-20,247.0,15.112240005366445,9.969999999999999,15.38864184974743,8.6,15.398386213489971,8.839999999999998,16.597861673155734,247,3,605761.0,40.77516,0.0121
2020-04-21,280.0,16.295323738961915,11.82,16.64564134413498,10.39,16.66419142225556,10.54,17.9606693762912,280,3,605761.0,46.22285,0.0107
2020-04-22,297.00000000000006,16.25797706302411,12.23,16.61054840099562,11.36,16.63131739165055,10.52,18.060796597530622,297,3,605761.0,49.02924,0.0101
2020-04-23,304.0,17.13186528317358,14.25,17.498122987360905,13.58,17.510222959197524,12.129999999999999,19.104414292370897,304,3,605761.0,50.18481,0.0099
2020-04-24,345.00000000000006,18.06711393833022,14.69,18.438386753200675,13.28,18.457944253372478,12.11,20.165723619322694,345,3,605761.0,56.95315,0.0087
2020-04-25,401.0,19.28316898387311,16.83,19.65832409084269,15.1,19.680439681587558,14.509999999999998,21.466993433424886,401,4,605761.0,66.19771999999999,0.01
2020-04-26,407.00000000000006,18.275871381345258,17.09,18.690355126307118,16.27,18.708994487878677,13.96,20.650883220283287,407,4,605761.0,67.18821,0.0098
2020-04-27,425.0,18.559258083394948,18.349999999999998,18.98561983728898,17.23,18.99923315836881,14.369999999999997,21.63041496400732,425,4,605761.0,70.15968000000001,0.0094
2020-04-29,425.99999999999994,19.962515377627646,17.81,20.348319837323675,16.13,20.36485257010274,13.889999999999999,23.035972681302983,426,4,605761.0,70.32477,0.0094
2020-04-30,519.0,22.458572411163512,22.4,22.864340680358023,21.0,22.89231475293564,17.25,25.584392989603344,519,7,605761.0,85.67735,0.0135
2020-05-03,533.0,21.331813392823936,23.410000000000004,21.80774088772752,21.9,21.831801634914665,16.910000000000004,25.25860439453447,533,7,605761.0,87.9885,0.0131
2020-05-04,578.0,22.64997602959911,25.570000000000004,23.139734530487036,23.79,23.16448173694836,17.200000000000003,26.950671961788245,578,11,605761.0,95.41717,0.019
2020-05-05,869.0000000000001,28.93526037431308,37.95,29.525165417475527,35.36,29.548702051516457,28.610000000000003,33.03612808102454,869,11,605761.0,143.45592,0.0127
2020-05-06,932.0,29.96577171953819,41.040000000000006,30.629062583557378,39.17,30.657797943548957,30.930000000000007,34.57716165449107,932,13,605761.0,153.85606,0.0139
2020-05-07,1020.0,31.72404371285208,45.74,32.31350722987138,42.84,32.34064237913264,35.77,35.79068380842629,1020,14,605761.0,168.38324,0.0137
2020-05-08,1124.0000000000002,31.59306917983785,49.769999999999996,32.321660232760635,46.5,32.35830218355129,37.949999999999996,36.3561149734071,1124,16,605761.0,185.55173,0.0142
2020-05-09,1201.9999999999998,32.6931247212683,52.769999999999996,33.41137087939381,49.44,33.45513569006117,40.53999999999999,37.31259870636489,1202,18,605761.0,198.42809,0.015
2020-05-10,1290.0,34.73548821326888,57.39999999999999,35.46713325621541,54.28,35.50350886059209,43.14999999999999,39.54872753319567,1290,21,605761.0,212.95527,0.0163
2020-05-11,1295.0,34.87545517606006,58.089999999999996,35.60949976814297,55.61,35.639786387370144,43.4,40.100007229400596,1295,24,605761.0,213.78068,0.0185
2020-05-12,1411.0,34.86897553048347,62.01,35.69400166057954,58.97,35.7207342386107,45.18,40.749373744955406,1411,28,605761.0,232.93015,0.0198
2020-05-13,1410.9999999999998,36.71873988286987,62.040000000000006,37.456087069872346,59.04,37.49022350674717,44.95,41.86033723387012,1411,29,605761.0,232.93015,0.0206
2020-05-14,1500.0,38.433978548553974,67.82000000000001,39.17062301101053,64.14,39.20227170803635,49.47000000000001,43.52920247002888,1500,37,605761.0,247.62241,0.0247
2020-05-15,1589.0000000000002,39.304907550785025,71.41000000000001,40.07039627425411,67.46,40.1106601488402,53.60000000000001,44.94096992475549,1589,40,605761.0,262.31467999999995,0.0252
2020-05-16,1706.0000000000002,39.03917224656499,75.94,39.900380570828766,71.51,39.95034755414488,53.54,45.987155211476654,1706,49,605761.0,281.62922000000003,0.0287
2020-05-17,1791.0,40.31822406702944,80.25,41.18807220445249,76.12,41.2327890388122,56.839999999999996,46.60509472735201,1791,51,605761.0,295.66116,0.0285
2020-05-18,1881.9999999999998,41.8922620081754,83.71000000000002,42.79441688072892,79.31,42.83732036626026,58.140000000000015,48.6498656761047,1882,60,605761.0,310.68359,0.0319
2020-05-19,1988.0000000000002,43.217567976671035,89.95,44.08344453213907,84.34,44.127933124248884,52.0,53.057379079139174,1988,64,605761.0,328.18224,0.0322
2020-05-22,2296.0,45.769883353819274,104.26,46.77211372412222,99.07,46.83156758237143,63.22,55.90858696988949,2296,72,605761.0,379.02737,0.0314
2020-05-23,2438.9999999999995,46.46999901098351,111.33,47.477056649299655,106.02,47.52147417832078,65.59,57.43025037012949,2439,72,605761.0,402.63403999999997,0.0295
2020-05-24,2439.0,48.267867890627514,110.51,49.28220744555859,104.82,49.32508054435462,60.74000000000001,58.935775984618125,2439,84,605761.0,402.63403999999997,0.0344
2020-05-25,2563.9999999999995,48.5285857651306,115.35000000000001,49.55189336810085,109.77,49.59422583692215,62.58000000000001,59.76378368547328,2564,86,605761.0,423.26924,0.0335
2020-05-26,2682.0,50.32604201653955,118.41,51.38312179160103,112.44,51.440952606367084,61.010000000000005,62.43510828423897,2682,102,605761.0,442.74887,0.038
2020-05-27,2959.0000000000005,55.382249280374445,132.31,56.44177739364288,125.88,56.484332653874354,74.22,66.73612746549585,2959,102,605761.0,488.47648,0.0345
2020-05-28,3098.0,53.62295038582648,141.70000000000002,54.779028907792885,134.62,54.84703827993639,79.69000000000003,65.38198347118465,3098,108,605761.0,511.42282,0.0349
2020-05-29,3299.0000000000005,54.623125675723266,149.39,55.72050034400139,141.56,55.77741979139819,87.34999999999998,67.139650112074,3299,110,605761.0,544.60423,0.0333
2020-05-30,3474.0000000000005,56.86474827131126,156.13000000000002,58.03121656453185,148.61,58.09836483034265,88.31000000000002,70.01399719363482,3474,116,605761.0,573.49351,0.0334
2020-05-31,3691.9999999999995,59.583147912404854,167.77,60.788647090978394,158.91,60.84884152678271,96.36,72.80725425894919,3692,116,605761.0,609.4813,0.0314
2020-06-01,3849.9999999999995,57.667933074200825,175.55999999999995,59.008127449110816,166.78,59.08663727993416,99.61999999999995,71.23201158711915,3850,120,605761.0,635.56419,0.0312
2020-06-02,4143.0,61.73478629090602,184.64,62.96406624721626,175.63,63.02290645776215,104.38999999999999,75.23915822431182,4143,124,605761.0,683.9331,0.0299
2020-06-04,4831.0,67.03855968656013,219.41000000000003,68.534958852023,208.78,68.59892262163076,135.7,80.7985315523129,4831,139,605761.0,797.50925,0.0288
2020-06-05,5238.0,69.67145264117373,237.86999999999998,71.1736188003063,226.21,71.2393845645182,147.91999999999996,83.71997428899209,5238,139,605761.0,864.69746,0.0265
2020-06-06,5528.999999999999,73.9863773974915,251.73,75.41628034054743,239.75,75.48657390823908,147.46999999999997,88.74258257807388,5529,142,605761.0,912.7362099999999,0.0257
2020-06-07,5768.0,72.42040144499715,262.36000000000007,74.04772343194992,249.84,74.13447069652919,151.0300000000001,87.96099279530304,5768,145,605761.0,952.1907199999999,0.0251
2020-06-08,6056.0,76.82670253383405,275.64,78.40997144638061,262.65,78.48510127547918,165.13,92.61133620097107,6056,168,605761.0,999.7342199999999,0.0277
2020-06-09,6347.0,76.22147156328542,289.71999999999997,77.87319774654645,275.75,77.96334027780446,174.36999999999995,92.30181506144051,6347,182,605761.0,1047.77297,0.0287
2020-06-10,6594.000000000001,78.8987165595707,299.90000000000003,80.6284520175569,284.79,80.68341325667546,181.49000000000004,95.60947902691437,6594,188,605761.0,1088.54812,0.0285
2020-06-11,6712.0,77.69338466177169,302.66,79.3903824162727,287.88,79.48030208927254,170.35000000000002,97.4089680448138,6712,192,605761.0,1108.02775,0.0286
