,n_mean,n_std,n_mean_ICU,n_std_ICU,n_mean_ICU_SUS,n_std_ICU_SUS,n_mean_ICU_cor,n_std_ICU_cor,confirmed,deaths,estimated_population_2019,confirmed_per_100k_inhabitants,death_rate
2020-04-15,100.99999999999999,9.890184911100379,3.71,10.05343013979595,2.89,10.05929210112509,2.63,11.853544114770406,101,4,881935.0,11.45209,0.0396
2020-04-16,114.99999999999999,10.229645964824812,4.37,10.409887442506598,3.8,10.417569609350185,3.09,12.415324230867906,115,5,881935.0,13.03951,0.0435
2020-04-17,135.0,11.302802012480505,5.18,11.505700036648504,4.84,11.5124077991241,4.029999999999999,13.261457367693476,135,5,881935.0,15.30725,0.037000000000000005
2020-04-18,142.0,10.999302089889454,6.0,11.224288238665581,5.69,11.240042102441008,4.7,13.040357248623106,142,6,881935.0,16.10096,0.0423
2020-04-19,163.0,11.96369930289545,6.0,12.193305581756778,5.7,12.203552802774322,4.7,14.005778677518661,163,6,881935.0,18.48209,0.0368
2020-04-20,176.0,12.7175930001385,6.63,12.962633672104282,5.75,12.97063497740846,5.279999999999999,14.684742236261915,176,8,881935.0,19.956120000000002,0.0455
2020-04-21,195.0,13.706858859635924,8.629999999999999,13.993730017332041,7.62,14.00714388438913,7.119999999999999,15.553463351363973,195,8,881935.0,22.11047,0.040999999999999995
2020-04-22,214.0,13.697135289961736,9.209999999999999,14.005263837269014,8.54,14.017696499479335,7.27,15.882120593467818,214,8,881935.0,24.26483,0.0374
2020-04-23,227.00000000000003,14.080719678577038,9.38,14.360977218374334,8.51,14.3759370709066,7.300000000000001,16.318075619361245,227,10,881935.0,25.73886,0.0441
2020-04-24,234.0,14.788365615434234,9.72,15.083075202880796,8.5,15.097322861214751,7.390000000000001,17.105429966634407,234,11,881935.0,26.53257,0.047
2020-04-25,257.99999999999994,15.612310604911833,11.01,15.915462369162965,10.56,15.928224710376307,8.73,17.855083564377654,258,11,881935.0,29.253859999999996,0.0426
2020-04-26,279.0,15.776071895261014,11.549999999999999,16.100377152242256,10.41,16.11781760799037,9.09,18.337171196090946,279,11,881935.0,31.63498,0.0394
2020-04-27,301.00000000000006,16.3608426346925,12.02,16.69461505148207,11.51,16.706886954701396,8.309999999999999,19.13555490745334,301,14,881935.0,34.1295,0.0465
2020-04-28,317.0,17.771222907733833,13.670000000000003,18.088180219037064,12.39,18.10470004270614,9.860000000000003,20.632089941485216,317,16,881935.0,35.943690000000004,0.0505
2020-04-29,354.0,17.803177562253637,15.250000000000002,18.203500523611698,14.26,18.220862529340685,11.540000000000003,20.795165036346525,354,18,881935.0,40.13901,0.0508
2020-04-30,404.0,18.651974737709722,17.51,19.049563292006503,16.27,19.065229125718936,13.14,21.708330617111447,404,19,881935.0,45.80836,0.047
2020-05-01,486.99999999999994,21.76844625886865,20.92,22.176231702551554,19.09,22.192952767156797,15.740000000000002,24.98332215416088,487,19,881935.0,55.21949,0.039
