,n_mean,n_std,n_mean_ICU,n_std_ICU,n_mean_ICU_SUS,n_std_ICU_SUS,n_mean_ICU_cor,n_std_ICU_cor
2020-04-10,112.0,10.104424473437067,5.29,10.32268830970857,4.21,10.357789046866806,5.29,10.724799684974462
2020-04-11,121.0,10.424921577594237,5.71,10.670186966449553,3.95,10.709826791269311,5.71,11.141684447301149
2020-04-12,123.0,10.713835103559447,5.55,10.94274017905308,4.23,10.965430343869896,5.51,11.414333670053331
2020-04-13,134.0,10.832815838455808,6.56,11.094597738985357,5.1,11.131940486271878,6.17,11.80834001625097
2020-04-14,138.0,11.624521278293354,6.34,11.866781153686746,5.04,11.902054232337163,5.609999999999999,12.877891751354177
2020-04-15,151.0,11.778494355940799,7.63,12.066591452971684,6.01,12.101757281193889,6.67,13.096656023195347
2020-04-16,156.00000000000003,12.038431724433146,7.630000000000001,12.315727277909266,5.79,12.350021796897298,5.98,13.780134948247756
2020-04-17,162.0,12.307204098708723,8.12,12.614256725121491,6.73,12.661618092774429,6.219999999999999,14.257832084772769
2020-04-18,170.99999999999997,13.029027421705566,8.399999999999999,13.301299017598078,6.37,13.358055829931075,5.929999999999999,15.394621486320172
2020-04-19,174.0,12.768569365295535,8.72,13.057440929843935,6.68,13.098639762828949,6.220000000000001,15.145454096790225
2020-04-20,180.99999999999997,12.949607068645875,9.15,13.259978251578064,7.5,13.30101587219274,5.5600000000000005,15.74619691137251
2020-04-21,180.99999999999997,12.969645992536464,9.579999999999998,13.280027001919732,7.41,13.32069882445051,6.519999999999999,15.980610410460208
2020-04-22,205.0,13.899589413309512,10.17,14.233119329879374,8.37,14.291773362973046,5.859999999999999,17.109629694497432
2020-04-23,219.99999999999997,14.218212818690532,11.43,14.569752082913963,8.94,14.619646909470001,5.8999999999999995,17.760973844899155
2020-04-24,241.0,15.306544450995563,11.99,15.680618706871966,9.05,15.728614148433518,6.7,18.773377345850612
2020-04-25,246.00000000000003,15.138445271973119,12.959999999999999,15.515132137771992,9.84,15.570283403089531,7.249999999999999,18.830088028246582
2020-04-26,249.0,15.724560985344493,12.500000000000002,16.05503093057806,9.99,16.105089822221363,6.950000000000002,19.429554313161194
2020-04-27,256.0,15.419540272726106,12.97,15.798991177357568,9.87,15.853113959794216,6.410000000000001,19.30539357827551
2020-04-28,262.99999999999994,15.390794835113802,13.900000000000002,15.780227047053717,10.68,15.832029738999534,7.560000000000002,19.744266524894275
2020-04-29,292.0,16.861228012840886,15.45,17.246886968407086,12.37,17.304571942148993,7.819999999999999,21.048936775854962
2020-04-30,302.00000000000006,16.41909457511792,15.510000000000002,16.86452390868674,12.58,16.910818036590264,7.880000000000001,20.882751376447143
2020-05-01,319.99999999999994,16.99407502215363,16.39,17.39896220636696,13.33,17.46381933766454,8.270000000000001,21.490541142229496
2020-05-02,333.0,18.03903735477225,17.83,18.49669074961434,14.08,18.557509765237057,9.43,22.782715471216868
