,n_mean,n_std,n_mean_ICU,n_std_ICU,n_mean_ICU_SUS,n_std_ICU_SUS,n_mean_ICU_cor,n_std_ICU_cor,confirmed,deaths,estimated_population_2019,confirmed_per_100k_inhabitants,death_rate
2020-04-14,803.0,26.471753575721753,52.18,27.283360082177147,38.87,27.464428582691053,40.28,30.448932243142366,803,39,11433957.0,7.022939999999999,0.0486
2020-04-15,816.0,27.1954653082703,52.47,27.95880600693337,39.29,28.152455191924798,38.43,31.568598433739613,816,41,11433957.0,7.136639999999999,0.0502
2020-04-16,845.0,28.768876982396844,55.21,29.643272134301956,41.29,29.789418974331856,39.09,33.78840648996802,845,43,11433957.0,7.39027,0.0509
2020-04-17,887.0,28.61739246533743,57.39,29.528095968334153,42.98,29.71040308570639,38.37,34.43016144562377,887,44,11433957.0,7.7575899999999995,0.0496
2020-04-18,959.9999999999999,30.033422459760807,62.550000000000004,30.87930965300981,46.9,31.09729513392547,37.550000000000004,36.89294010095874,960,49,11433957.0,8.39604,0.051
2020-04-19,1002.0,30.476004801923576,65.49000000000001,31.36624569002272,48.74,31.58850690815995,36.96000000000001,37.529873407457664,1002,52,11433957.0,8.76337,0.0519
2020-04-20,1021.9999999999999,31.19231969701529,67.36,32.0678344775697,50.2,32.216238267072825,37.16,38.70244804722932,1022,53,11433957.0,8.93829,0.0519
2020-04-21,1039.0,31.746155418229524,66.49,32.61351075610205,49.62,32.79141173902679,32.54999999999999,39.90195019410617,1039,55,11433957.0,9.086969999999999,0.0529
2020-04-22,1077.0,31.023917134098884,70.57000000000001,32.016975721379964,52.84,32.252149298045765,34.50000000000001,39.682031401651,1077,60,11433957.0,9.419310000000001,0.0557
2020-04-23,1096.0,31.410051148180475,72.19999999999999,32.39873011602945,53.81,32.62562816454748,32.50999999999999,40.88075921185141,1096,62,11433957.0,9.58548,0.0566
2020-04-24,1133.0000000000002,32.495326781342925,74.16999999999999,33.46337344958309,55.7,33.69076079025617,31.889999999999986,41.88676921598913,1133,67,11433957.0,9.90908,0.0591
2020-04-25,1155.0,32.926802812212784,77.19,33.92277764915991,57.74,34.112860381890336,32.169999999999995,42.890106332487925,1155,71,11433957.0,10.10149,0.0615
2020-04-26,1171.0,33.43102049464137,76.22,34.375280817953055,57.33,34.54621587544909,27.67,44.20289367327561,1171,75,11433957.0,10.24142,0.064
2020-04-27,1201.0000000000002,33.31604096915757,78.77000000000001,34.243838655422174,58.84,34.47803483173868,27.98000000000001,44.24256269177175,1201,77,11433957.0,10.5038,0.0641
2020-04-28,1286.0,34.08823666292932,85.08000000000001,35.21136008148334,63.85,35.474038095315265,32.90000000000001,44.544602548026134,1286,79,11433957.0,11.2472,0.0614
2020-04-29,1364.0,36.99422013277646,90.2,38.00719830811426,67.18,38.21380278423391,37.730000000000004,47.183068536983235,1364,84,11433957.0,11.92938,0.0616
2020-04-30,1423.0,36.46297416350571,94.33,37.48873410570814,71.05,37.69207721588828,39.12,47.79255975229583,1423,88,11433957.0,12.44539,0.0618
2020-05-01,1464.0,37.315103774436565,95.82,38.36039845592026,71.2,38.55645431956846,38.42999999999999,48.40897252795314,1464,92,11433957.0,12.80397,0.0628
2020-05-02,1510.0000000000002,37.048172299144134,99.08,38.127686406430044,74.01,38.38476743067581,36.529999999999994,49.06375684100775,1510,93,11433957.0,13.20628,0.0616
2020-05-03,1533.0000000000002,37.51467860866079,101.51,38.657617763011615,75.27,38.913603162790146,36.019999999999996,49.78205278810809,1533,96,11433957.0,13.407429999999998,0.0626
2020-05-04,1581.0,38.26431995760779,104.31,39.49747184084295,77.91,39.767727893584535,36.95,50.876284159704404,1581,97,11433957.0,13.827229999999998,0.0614
2020-05-05,1608.0,38.624420495146055,105.35,39.756802670560155,79.15,39.99713562976553,38.86,51.42221740088853,1608,102,11433957.0,14.06337,0.0634
2020-05-06,1647.0,38.278018060848794,108.22,39.510465280311074,81.69,39.74834294240034,37.64999999999999,50.85433709144286,1647,104,11433957.0,14.40446,0.0631
2020-05-07,1678.0,40.37894240689063,109.89,41.44603828955175,81.41,41.71757411330373,37.69000000000001,52.60657566341211,1678,107,11433957.0,14.675579999999998,0.0638
2020-05-08,1734.0,39.08834076599292,113.11000000000001,40.34040262365243,83.85,40.59329481377908,38.940000000000026,52.41321824181994,1734,109,11433957.0,15.16535,0.0629
2020-05-09,1809.0,41.53288097423778,119.06000000000002,42.731117490889496,88.2,42.96729456249488,41.87000000000002,54.559171964524396,1809,110,11433957.0,15.82129,0.0608
2020-05-10,1859.0,42.22594109087566,124.36999999999999,43.44323653930611,92.6,43.69250280093945,48.14999999999999,55.398327883820045,1859,112,11433957.0,16.258589999999998,0.0602
2020-05-11,1873.0000000000002,41.72793798021666,124.58,42.96630316981912,92.9,43.2519734588008,45.80999999999999,54.943095052421235,1873,114,11433957.0,16.38103,0.0609
2020-05-12,1930.0,41.6211144939341,127.57000000000001,42.87664249585281,94.92,43.16595964086947,42.489999999999995,55.4819461672448,1930,116,11433957.0,16.87955,0.0601
2020-05-13,2022.9999999999998,43.73661295906798,132.49,44.94841057402713,99.64,45.2772571290633,42.290000000000006,58.86345841320944,2023,120,11433957.0,17.69291,0.0593
2020-05-14,2091.0,45.02610466174151,135.43,46.27213849618473,101.53,46.621024238106365,41.10000000000001,59.55263206491033,2091,122,11433957.0,18.28763,0.0583
2020-05-15,2166.9999999999995,42.773698611755485,142.11000000000004,44.14835436264067,106.25,44.5329618701619,46.29000000000005,58.4858731885424,2167,124,11433957.0,18.95232,0.0572
2020-05-16,2271.9999999999995,45.784133372674745,149.67000000000002,47.149536251026575,111.25,47.43697153789299,50.59000000000002,60.636616325401434,2272,126,11433957.0,19.870639999999998,0.0555
2020-05-17,2316.0,47.44048903626521,155.23000000000002,48.74991384607772,116.18,49.0491763437471,53.72000000000001,62.2170837560803,2316,127,11433957.0,20.25545,0.0548
2020-05-18,2390.0000000000005,48.033693982201264,160.96,49.45199649736861,119.68,49.74954831529386,56.650000000000006,63.289416488019064,2390,130,11433957.0,20.90265,0.0544
2020-05-19,2519.0,47.986738487910074,167.70999999999998,49.38386953962873,125.8,49.64822827359573,62.359999999999985,63.39850100193954,2519,133,11433957.0,22.03087,0.0528
2020-05-20,2655.9999999999995,49.671313591844886,175.61,51.159783951257985,130.75,51.47106948509419,67.39000000000001,64.64054734147958,2656,140,11433957.0,23.22905,0.0527
2020-05-21,2855.0,51.61925292686124,189.46,53.165150923582196,141.87,53.485571631303266,79.57000000000001,67.41147797390488,2855,144,11433957.0,24.969479999999997,0.0504
2020-05-22,2985.0,53.251478852704174,196.48,54.834299484902694,146.67,55.070877058568804,83.36999999999998,68.0745803060025,2985,149,11433957.0,26.10645,0.0499
2020-05-23,3147.0,53.40407240552868,210.11,55.1026519279694,158.18,55.49927791868061,91.05,69.72984046672667,3147,153,11433957.0,27.52328,0.0486
2020-05-24,3260.0,55.05135343614648,215.74999999999997,56.65543764857453,161.62,56.956248253826516,91.37999999999998,71.3943514303591,3260,156,11433957.0,28.51156,0.0479
2020-05-25,3384.0,55.922074209013246,223.41000000000003,57.55918070854018,168.2,57.97619583793321,98.83000000000003,71.82731020941263,3384,160,11433957.0,29.59605,0.0473
2020-05-26,3567.0000000000005,56.311848153157285,237.77,58.02507684117483,178.63,58.43819506473693,110.2,72.14787601961277,3567,164,11433957.0,31.19655,0.046
2020-05-27,3768.0,58.62138576225291,251.97000000000003,60.53004186919806,188.07,60.91856095384124,119.48000000000002,75.39393597510468,3768,167,11433957.0,32.95447,0.0443
2020-05-28,4041.000000000001,58.9850708727097,269.69000000000005,60.87860449992744,201.75,61.26656499150728,134.26000000000005,76.46774017105963,4041,174,11433957.0,35.3421,0.0431
2020-05-29,4299.999999999999,64.37817090356707,284.01,66.10488021991183,211.49,66.45769397811581,141.89999999999995,79.49171266124654,4300,178,11433957.0,37.607279999999996,0.0414
2020-05-30,4538.000000000001,62.53556563825876,299.25000000000006,64.556789493414,224.89,65.02597150136988,149.58000000000004,79.94159016672008,4538,186,11433957.0,39.6888,0.040999999999999995
2020-05-31,4752.000000000001,65.50725304895789,315.67999999999995,67.46624639047442,236.62,67.83826355398702,160.44999999999993,83.23610095397432,4752,187,11433957.0,41.56042,0.0394
2020-06-01,4900.0,67.80926607519481,325.19,69.82074523847885,243.54,70.22809171305003,164.23,85.55954898918252,4900,195,11433957.0,42.85481,0.0398
2020-06-02,5235.0,67.7070964455788,345.40999999999997,69.85159704037488,258.57,70.27439582871494,177.7,85.54538082093023,5235,204,11433957.0,45.78467,0.039
2020-06-03,5566.999999999999,72.61454622341397,368.47,74.80723108919568,276.72,75.20640546677075,192.86,90.62806031893058,5567,210,11433957.0,48.688309999999994,0.0377
2020-06-04,5894.999999999999,73.5014890249775,392.04,75.74116508800805,292.83,76.15251268926646,202.58,92.5378698783161,5895,220,11433957.0,51.55695,0.0373
2020-06-05,6433.999999999999,78.19173145983447,426.78999999999996,80.54930396152949,319.77,80.96732346253562,230.30999999999997,97.44224324535467,6434,233,11433957.0,56.27098,0.0362
2020-06-06,6693.0,78.48392616750685,440.35,80.9195919828237,328.74,81.39098701125737,230.24,97.89934941643696,6693,239,11433957.0,58.53617,0.0357
2020-06-07,6987.0,81.479472534157,464.76000000000005,83.8674671397941,347.57,84.4447579453245,249.01000000000008,101.21062523073336,6987,244,11433957.0,61.10745,0.0349
2020-06-08,7121.000000000001,81.90108347725001,474.24,84.20838244941815,356.01,84.79045686129705,250.82999999999998,102.00054391318636,7121,250,11433957.0,62.2794,0.0351
2020-06-09,7410.0,86.78318507707131,492.53000000000003,89.0928791325166,369.57,89.58150597149621,254.76000000000002,106.32239018450186,7410,260,11433957.0,64.80696,0.0351
2020-06-10,7934.0,85.4732387677836,529.8800000000001,88.0080072803296,398.26,88.48707106382574,277.9100000000001,106.81430294741158,7934,282,11433957.0,69.3898,0.0355
2020-06-11,8568.999999999998,89.2753554510375,572.39,91.90515323369571,427.17,92.5337683816513,302.69999999999993,110.23956493368284,8569,288,11433957.0,74.94343,0.0336
2020-06-12,8817.999999999998,93.04052554634133,587.48,95.5929338075749,441.49,96.07319550186408,303.47,116.2233375137209,8818,302,11433957.0,77.12116,0.0342
