date,n_mean_ICU,n_std_ICU,n_mean_ICU_SUS,n_std_ICU_SUS,confirmed,confirmed_per_100k_inhabitants,growth_rate,growth_rate_EWM,growth_accel,growth_accel_EWM,growth_rate_EWM_NORM_(%),growth_accel_EWM_NORM_(%),growth_rate_NORM_(%),growth_accel_NORM_(%)
2020-03-17,0.0,1.6939583671079252,0.0,1.6939583671079252,3,0.34016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-18,0.0,1.6364534206569394,0.0,1.6364534206569394,3,0.34016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-19,0.0,1.9036912575416227,0.0,1.9036912575416227,4,0.45355,1,0.3443210318882121,0.3443210318882121,0.13039376355529927,8.608025797205302,3.259844088882482,25.0,8.608025797205302
2020-03-20,0.0,2.5729753244448386,0.0,2.5729753244448386,7,0.79371,3,1.0412434703711209,0.6969224384829087,0.3015221892561465,14.874906719587441,4.3074598465163785,42.857142857142854,9.956034835470124
2020-03-21,0.04,3.298517573368101,0.0,3.298517573368101,11,1.24726,4,1.672423530618359,0.6311800602472382,0.3861208133761585,15.203850278348717,3.510189212510532,36.36363636363637,5.738000547702165
2020-03-22,0.0,3.2330365374559653,0.0,3.2330365374559653,11,1.24726,0,1.3703481119785477,-0.30207541863981135,0.23005441571050017,12.457710108895888,2.0914037791863653,0.0,-2.7461401694528305
2020-03-23,0.38,4.087708355051715,0.0,4.087708355051715,17,1.9275799999999998,6,2.0985271104958607,0.728178998517313,0.3325822485346316,12.344277120563888,1.9563661678507742,35.294117647058826,4.283405873631254
2020-03-24,0.24000000000000002,4.42501246930846,0.0,4.42501246930846,21,2.3811299999999997,4,2.364364876949732,0.26583776645387136,0.31987174642545474,11.258880366427295,1.5231987925021653,19.047619047619047,1.265894125970816
2020-03-25,0.48,4.766537400239171,0.0,4.766537400239171,23,2.6079,2,2.3183709571302082,-0.04599391981952383,0.2544771393681329,10.07987372665308,1.1064223450788386,8.695652173913043,-0.1999735644327123
2020-03-26,0.42,4.662246824712893,0.0,4.662246824712893,23,2.6079,0,2.0508606560693825,-0.26751030106082574,0.16593559027147076,8.916785461171228,0.7214590881368295,0.0,-1.163088265481851
2020-03-27,0.53,4.820622052152292,0.0,4.820622052152292,25,2.83468,2,2.0454424027238316,-0.005418253345550905,0.13811150138003958,8.181769610895326,0.5524460055201583,8.0,-0.02167301338220362
2020-03-28,0.49,4.931817437043187,0.0,4.931817437043187,25,2.83468,0,1.8426041613219004,-0.20283824140193119,0.08474356022759914,7.370416645287602,0.33897424091039663,0.0,-0.8113529656077247
2020-03-29,0.8600000000000001,5.591863497416347,0.0,5.591863497416347,34,3.8551599999999997,9,2.5078630604580443,0.6652588991361439,0.17283283950437128,7.376067824876601,0.5083318808952096,26.470588235294116,1.9566438209886585
2020-03-30,1.1400000000000001,6.163982380562,0.91,6.170622236685599,41,4.64887,7,2.9015042905138904,0.39364123005584606,0.2054662960315098,7.076839732960709,0.5011373073939264,17.073170731707318,0.9601005611118195
2020-03-31,1.08,6.248014634160749,0.94,6.252526438863484,42,4.7622599999999995,1,2.743619681831099,-0.15788460868279142,0.15296295719962794,6.532427813883568,0.3641975171419713,2.380952380952381,-0.3759157349590272
2020-04-01,1.54,6.667387082287221,0.97,6.669568989451305,43,4.87564,1,2.6058399945786146,-0.13777968725248435,0.11175479950227521,6.060093010647941,0.25989488256343074,2.3255813953488373,-0.32041787733135896
2020-04-02,1.31,6.738030539820636,0.97,6.740189578606493,45,5.1024199999999995,2,2.560105517098089,-0.045734477480525726,0.08980057774506979,5.689123371329087,0.19955683943348845,4.444444444444445,-0.10163217217894606
2020-04-03,1.3599999999999999,7.017299402839451,0.97,7.019372543831174,46,5.2158,1,2.447214562667813,-0.11289095443027586,0.061946240221195756,5.320031657973507,0.13466573961129513,2.1739130434782608,-0.24541511832668664
2020-04-04,1.21,7.136449970525835,0.95,7.139777180123914,46,5.2158,0,2.2769591781824605,-0.1702553844853525,0.03042808588678619,4.9499112569183925,0.06614801279736128,0.0,-0.3701204010551141
2020-04-05,1.1,7.491764771663577,0.97,7.493706652514455,48,5.44258,2,2.2583839251707083,-0.018575253011752224,0.023847214590394645,4.704966510772309,0.04968169706332218,4.166666666666667,-0.0386984437744838
