date,n_mean_ICU,n_std_ICU,n_mean_ICU_SUS,n_std_ICU_SUS,confirmed,confirmed_per_100k_inhabitants,growth_rate,growth_rate_EWM,growth_accel,growth_accel_EWM,growth_rate_EWM_NORM_(%),growth_accel_EWM_NORM_(%),growth_rate_NORM_(%),growth_accel_NORM_(%)
2020-03-19,0.0,1.6280992201665938,0.0,1.6280992201665938,3,0.09165,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-20,0.0,2.001968727997215,0.0,2.001968727997215,4,0.1222,1,0.5081967213114754,0.5081967213114754,0.2710382513661202,12.704918032786885,6.775956284153005,25.0,12.704918032786885
2020-03-21,0.0,1.8878666277151053,0.0,1.8878666277151053,4,0.1222,0,0.3332139018273021,-0.17498281948417332,0.10213086358849426,8.330347545682553,2.5532715897123563,0.0,-4.374570487104333
2020-03-22,0.0,2.316737517992215,0.0,2.316737517992215,6,0.18331,2,0.7706239374212701,0.437410035593968,0.203406932064484,12.843732290354502,3.3901155344080665,33.333333333333336,7.290167259899467
2020-03-23,0.0,2.380773153427435,0.0,2.380773153427435,6,0.18331,0,0.6062297203308454,-0.16439421709042468,0.10901976917127516,10.103828672180757,1.8169961528545862,0.0,-2.7399036181737446
2020-03-24,0.0,2.6945136927475506,0.0,2.6945136927475506,8,0.24441,2,0.8579744088088401,0.2517446884779947,0.14138635732894556,10.724680110110501,1.7673294666118196,25.0,3.146808605974934
2020-03-25,0.0,2.6797029836920516,0.0,2.6797029836920516,8,0.24441,0,0.7230271253259551,-0.13494728348288498,0.08450924203141194,9.03783906657444,1.0563655253926492,0.0,-1.6868410435360623
2020-03-26,0.0,2.892239703940617,0.0,2.892239703940617,9,0.27496,1,0.7617496602503722,0.03872253492441702,0.07578983903190196,8.463885113893024,0.8421093225766885,11.11111111111111,0.430250388049078
2020-03-27,0.0,3.131366242625501,0.0,3.131366242625501,10,0.30551,1,0.7918240930967918,0.03007443284641964,0.0676186950854139,7.918240930967919,0.676186950854139,10.0,0.3007443284641964
2020-03-28,0.0,3.127396051127209,0.0,3.127396051127209,11,0.33605999999999997,1,0.815844925206517,0.024020832109725165,0.06022345522677048,7.416772047331972,0.5474859566070044,9.090909090909092,0.2183712009975015
2020-03-30,0.43000000000000005,4.158154578048956,0.0,4.158154578048956,18,0.54992,7,1.4746511914429514,0.6588062662364345,0.15742011560422814,8.192506619127506,0.8745561978012675,38.888888888888886,3.660034812424636
2020-03-31,0.24,4.116748005576021,0.0,4.116748005576021,18,0.54992,0,1.3284160034194554,-0.146235188023496,0.10988977215125237,7.380088907885863,0.6104987341736243,0.0,-0.8124177112416445
2020-04-01,0.49,4.178227960378525,0.0,4.178227960378525,19,0.5804699999999999,1,1.2978907015054746,-0.03052530191398084,0.08858273365463545,6.831003692134076,0.4662249139717656,5.2631578947368425,-0.1606594837577939
2020-04-02,0.38,4.198616174143307,0.0,4.198616174143307,19,0.5804699999999999,0,1.1841579059351877,-0.11373279557028693,0.05868235255391181,6.23241003123783,0.3088544871258517,0.0,-0.5985936608962469
2020-04-03,0.31000000000000005,4.493347383306871,0.0,4.493347383306871,22,0.6721199999999999,3,1.3349298604773905,0.15077195454220282,0.07198908032960319,6.067863002169957,0.32722309240728725,13.636363636363637,0.685327066100922
