date;n_mean;n_std;n_mean_ICU;n_std_ICU;n_mean_ICU_SUS;n_std_ICU_SUS;n_mean_ICU_PRIVATE;n_std_ICU_PRIVATE
2020-03-05;1.0;0.9680762971851531;0.0;0.9680762971851531;0.0;0.9680762971851531;0.0;1.380307217382011
2020-03-06;1.0;0.9674500483020281;0.0;0.9674500483020281;0.0;0.9674500483020281;0.0;1.379641128794595
2020-03-07;1.0;0.9667189118587957;0.0;0.9667189118587957;0.0;0.9667189118587957;0.0;1.3788634328330887
2020-03-08;1.0;0.964207949405609;0.0;0.964207949405609;0.0;0.964207949405609;0.0;1.3761921810207245
2020-03-09;1.0;0.9676588429625581;0.0;0.9676588429625581;0.0;0.9676588429625581;0.0;1.379863210367678
2020-03-10;1.0;0.9632646510065591;0.0;0.9632646510065591;0.0;0.9632646510065591;0.0;1.375188510308804
2020-03-11;1.0;0.9685978619539785;0.0;0.9685978619539785;0.0;0.9685978619539785;0.0;1.3808619337702799
2020-03-12;2.0;1.3717937825410143;0.0;1.3717937825410143;0.0;1.3717937825410143;0.0;1.8037771382183547
2020-03-13;2.0;1.3679594772189458;0.0;1.3679594772189458;0.0;1.3679594772189458;0.0;1.799797935472779
2020-03-14;4.0;1.9229606802474604;0.0;1.9229606802474604;0.0;1.9229606802474604;0.0;2.3708096629685893
2020-03-15;3.9999999999999996;1.9810720493324987;0.0;1.9810720493324987;0.0;1.9810720493324987;0.0;2.430168412678217
2020-03-16;8.0;2.6727959861984205;0.0;2.6727959861984205;0.0;2.6727959861984205;0.0;3.1331508693385337
2020-03-17;8.0;2.727599307046029;0.0;2.727599307046029;0.0;2.727599307046029;0.0;3.1886356466118873
2020-03-18;11.0;3.206747935718105;0.0;3.206747935718105;0.0;3.206747935718105;0.0;3.6728708470283067
2020-03-19;13.0;3.443395082904327;0.13;3.4613970729995276;0.0;3.4613970729995276;0.13;3.9297158637704617
2020-03-20;16.0;3.859057298398566;0.32000000000000006;4.015480398194322;0.0;4.015480398194322;0.32000000000000006;4.487712471457719
2020-03-21;26.0;5.081298648927847;0.8;5.243180467439721;0.0;5.243180467439721;0.8;5.721374125293777
2020-03-22;26.0;4.969299688481205;0.74;5.12714700039275;0.0;5.12714700039275;0.74;5.6048892374452075
2020-03-23;33.0;5.588968210373508;1.1400000000000001;5.760809777533823;0.77;5.776160428254162;0.3700000000000001;6.24204211145547
2020-03-24;40.00000000000001;6.04935926150427;1.6300000000000001;6.239192757290502;0.73;6.254968126427684;0.9000000000000001;6.72179249821459
2020-03-25;39.99999999999999;6.13346508422392;1.55;6.322742740106999;0.72;6.338665140041376;0.8300000000000001;6.805566904940186
2020-03-26;48.0;6.604054463247207;2.15;6.878419406764432;1.44;6.906450139931046;0.71;7.363362253433183
2020-03-27;54.0;7.062634641605643;2.2199999999999998;7.331583813346282;1.48;7.356746645910896;0.7399999999999998;7.81721611943997
2020-03-28;61.0;7.6038135036295955;3.04;8.01274968882453;2.26;8.043417033559654;0.7800000000000002;8.49985732876248
2020-03-29;71.99999999999999;8.124597892147703;3.4300000000000006;8.537249988944764;2.04;8.579221256835458;1.3900000000000006;9.02573313535099
2020-03-30;85.00000000000001;8.734455167364882;4.63;9.353365461401873;2.81;9.39358001267597;1.8199999999999998;9.842714334329807
2020-03-31;97.00000000000001;9.55909847403842;5.38;10.170219349461526;3.67;10.22225325533278;1.71;10.660938742507359
2020-04-01;120.0;10.689709958174683;6.920000000000001;11.42644876211027;4.37;11.471566210118448;2.5500000000000007;11.917856246961943
2020-04-02;139.00000000000003;11.55852040442002;7.5600000000000005;12.35355672008526;5.06;12.41397453019635;2.500000000000001;12.846179905581272
2020-04-03;152.99999999999997;11.609304871350378;8.12;12.542395418271695;5.6;12.602844235658981;2.5199999999999996;13.03512666083233
2020-04-04;166.0;12.549779667267854;8.03;13.860579557023064;5.55;13.912698000623951;2.4799999999999995;14.353688155216053
2020-04-05;194.0;13.66217220997267;10.63;14.896784515085427;7.04;14.967050106446793;3.5900000000000007;15.390946656893323
2020-04-06;209.0;14.108289704419825;11.389999999999999;15.558550833557863;7.77;15.623239230082987;3.619999999999999;16.052779923442763
2020-04-07;227.0;14.467616223549726;12.330000000000002;16.084500821183937;8.54;16.1641444767939;3.7900000000000027;16.579364015047762
2020-04-08;273.0;15.825277057271192;14.970000000000002;17.418320466646257;9.93;17.514079704020645;5.040000000000003;17.91401595351552
2020-04-09;299.99999999999994;16.739905747776614;15.809999999999999;18.47197011144128;10.86;18.555163157406618;4.949999999999999;18.967573459865303
2020-04-10;349.0;18.187508200560472;18.3;19.976132324007633;13.5;20.06877830427808;4.800000000000001;20.47228958691579
2020-04-11;383.0;18.546904775937055;21.159999999999997;20.590285490144534;14.99;20.686463123638525;6.169999999999996;21.086638416051407
2020-04-12;430.0;19.29184157915339;23.250000000000004;21.52366006106402;16.72;21.609478069223293;6.530000000000005;22.01993234534261
2020-04-13;462.99999999999994;21.024531126541422;23.849999999999998;23.408889682375285;16.66;23.51426197356864;7.189999999999998;23.90586493175231
2020-04-14;556.9999999999999;22.713827942422647;28.84;25.308953819435988;20.23;25.40709041654206;8.61;25.80601158356102
2020-04-15;734.0000000000001;26.08891168928503;38.68;28.974896240042206;27.84;29.08503072237009;10.84;29.472523523505448
2020-04-16;935.0;30.15171402401294;51.69;33.180695479830625;37.23;33.333101453738934;14.46;33.6792466361555
2020-04-17;952.0;29.741811537553552;50.980000000000004;32.776737377770125;36.51;32.946690473116014;14.470000000000006;33.27553461034742
2020-04-18;1099.0;31.49009143501903;59.900000000000006;34.83249098590034;42.29;35.043805847579236;17.610000000000007;35.331943537405465
2020-04-19;1195.0;34.13365589336227;65.65;37.78797314148265;47.08;37.9336857442223;18.570000000000007;38.28661123533443
2020-04-20;1211.9999999999998;33.959908031903645;63.919999999999995;37.76780364171568;45.63;37.89986928630747;18.289999999999992;38.266262702353096
2020-04-21;1313.0;34.84900763771235;69.59;38.86358645988881;49.89;39.04351741999243;19.700000000000003;39.36269642625166
2020-04-22;1351.0;36.33020559236953;68.81000000000002;40.70289832829147;49.21;40.87678842966057;19.600000000000016;41.20197471909439
2020-04-23;1453.0000000000002;36.285935166522734;72.58000000000003;41.04385868011846;52.12;41.20029047656746;20.46000000000003;41.542732527243594
2020-04-24;1664.9999999999998;40.170568149511475;85.10999999999999;45.24363712169922;61.12;45.48969443731184;23.989999999999988;45.743594026238384
2020-04-25;1711.0;39.808557021339176;84.40000000000002;45.14417004319482;60.32;45.304896963671474;24.08000000000002;45.643192108490396
2020-04-26;1819.0;41.021214023965705;89.13999999999999;46.673773701246304;63.63;46.86847822913766;25.509999999999984;47.17318761483358
2020-04-27;1944.0;43.101606522825634;95.6;49.29467105011853;69.15;49.466272286674226;26.44999999999999;49.793883823478446
2020-04-28;2163.9999999999995;45.43433934722934;104.69999999999999;52.21395571796081;74.42;52.37538326081416;30.279999999999987;52.71311558784954
2020-04-29;2538.0000000000005;48.436562698653645;115.86;56.642174386157876;83.51;56.834723709998975;32.349999999999994;57.14167168452388
2020-04-30;2688.0;51.56715930892373;110.19000000000001;61.355683337224576;78.68;61.555158011151086;31.510000000000005;61.85527492291121
2020-05-01;2913.0;52.31924342269517;128.94;61.934164932277774;91.93;62.136831958658675;37.00999999999999;62.4337858680478
2020-05-02;3103.9999999999995;51.91113035318586;129.39;62.52571161635279;92.84;62.767499656520606;36.54999999999998;63.02564646862287
2020-05-03;3208.0;53.209836183422574;125.39;65.10451467688806;90.73;65.36034678085124;34.66;65.60455912582589
2020-05-04;3351.0;54.87515306805462;137.39000000000001;66.43017144173103;99.63;66.58589023042177;37.76000000000002;66.92946711283602
2020-05-05;3540.0;58.7817620997836;142.47;70.35655043340945;103.77;70.54573898463953;38.7;70.85612131547653
2020-05-06;3714.0000000000005;57.21236710270735;152.05;69.71877428554514;109.85;69.93622085785584;42.20000000000002;70.21854248513455
2020-05-07;3988.0;62.27118762381851;164.98000000000002;73.90286529621095;118.9;74.20460564540384;46.08000000000001;74.4032129994082
2020-05-08;4242.0;64.21973484400527;164.59;77.88334988230083;119.1;78.05899172349646;45.49000000000001;78.38287555718013
2020-05-09;4412.000000000001;63.628190817173696;173.16;77.19235116763758;125.37;77.41493511453639;47.78999999999999;77.69217472759027
2020-05-10;4599.0;65.42837860800715;178.60999999999999;79.46417071405658;129.57;79.66127997510915;49.03999999999999;79.96383999813814
2020-05-11;4818.999999999999;67.9533128498731;184.76999999999998;82.75254142394185;132.07;82.97968553881854;52.69999999999999;83.25240415543584
2020-05-12;5087.0;69.89288630150823;183.61999999999998;85.58493878875387;132.46;85.76077277797086;51.15999999999997;86.08450801539564
2020-05-13;5401.000000000001;69.70106733672583;182.33;87.41324095318394;132.22;87.65880614028117;50.110000000000014;87.91321573051276
2020-05-14;5813.0;72.76568732943608;200.07999999999998;91.78142934012945;143.42;91.93690429700781;56.66;92.28091718234157
2020-05-15;6198.0;75.43349736855986;205.79;94.42456808254809;147.42;94.6181941149574;58.370000000000005;94.92427114121402
2020-05-16;6594.999999999999;77.16233576432262;220.18999999999997;95.84743509949297;159.5;96.10931700491642;60.68999999999997;96.34749676123627
2020-05-17;6744.0;78.77500244430978;228.07999999999998;97.69782841377632;166.1;97.92035374102609;61.97999999999999;98.19768851917395
2020-05-18;7157.0;80.4361494690922;240.84000000000003;100.29508844233881;174.4;100.53747940771424;66.44000000000003;100.79505069726528
2020-05-19;7692.999999999999;85.96734522156912;262.96;107.03476070884636;188.89;107.25976831971995;74.07;107.53464450268909
2020-05-20;8495.0;87.58765998597165;305.96;107.77725887826767;220.87;107.99967884819439;85.08999999999997;108.27713151982427
2020-05-21;8878.0;91.17809744969158;312.35;113.54029928895845;224.66;113.88241287673114;87.69000000000003;114.04070315244023
2020-05-22;9520.0;92.04135214701327;339.05999999999995;115.59054307548197;245.55;115.86190551033094;93.50999999999993;116.09063508309008
2020-05-23;9918.0;95.16027734216827;352.09000000000003;117.80905122487428;254.7;118.09666612781689;97.39000000000004;118.30921019359764
2020-05-24;10006.999999999998;95.3407011350834;343.16;118.95786153172904;247.26;119.28480716420688;95.90000000000003;119.4581835931144
2020-05-25;10365.0;99.57309279158105;352.67;123.71478179810825;254.68;124.01542176420453;97.99000000000001;124.21498563827853
2020-05-26;10889.000000000002;102.19452237786723;373.25;127.16234135779335;269.18;127.4557517713342;104.07;127.66251137811481
2020-05-27;11483.999999999998;102.53214524275211;388.01;127.63948172865479;280.69;127.89179487347732;107.32;128.1394907545409
2020-05-28;12203.0;104.13558566609304;408.8;130.84247496339046;295.58;131.0721055547116;113.22000000000003;131.34239742025485
2020-05-29;12903.0;110.04740025566394;424.55000000000007;137.10729932531976;305.97;137.42554576308885;118.58000000000004;137.60754730045122
2020-05-30;13436.999999999998;110.80463014064918;443.07;138.94733614291465;319.36;139.24939002096963;123.70999999999998;139.4475227862908
2020-05-31;13690.000000000002;114.4724738647998;442.05;142.77530312637506;319.87;143.1369983017259;122.18;143.27569291798943
2020-06-01;14285.0;112.61820725824313;458.96999999999997;142.6048423002345;331.09;142.88555891857914;127.88;143.10494962227315
2020-06-02;15151.0;118.72892136154849;476.82000000000005;150.74663582356064;344.81;150.99457643280178;132.01000000000005;151.2466290155057
2020-06-03;16121.0;120.60524470563065;484.25;153.34346589380075;349.93;153.66158801835687;134.32;153.8436872944145
2020-06-04;16894.000000000004;129.20707676775558;511.28;162.5854524286049;368.11;162.9937030728922;143.16999999999996;163.08593760495427
2020-06-05;18109.000000000004;126.10638285978946;552.84;161.13989295959675;401.08;161.50299905274298;151.76000000000005;161.64024282981958
2020-06-06;18950.0;133.83296690390986;581.27;168.8730721996299;420.79;169.26919511281847;160.47999999999996;169.37350356314363
2020-06-07;19619.0;137.38451385241586;616.68;172.115145583978;445.8;172.51684943620418;170.87999999999994;172.61558501140664
2020-06-08;20659.0;136.64907277734852;664.2;173.80948966897608;481.1;174.22597021968312;183.10000000000002;174.30996721131464
2020-06-09;21963.999999999996;147.90166061312905;706.05;184.7393285582732;510.83;185.09311336773612;195.21999999999997;185.23960869514207
2020-06-10;23391.0;145.23584650874284;755.0100000000001;183.11144480668577;546.22;183.56135982061127;208.79000000000008;183.61198920280924
