date;n_mean;n_std;n_mean_ICU;n_std_ICU;n_mean_ICU_SUS;n_std_ICU_SUS;n_mean_ICU_PRIVATE;n_std_ICU_PRIVATE
2020-03-05;1.0;0.9629500128629357;0.0;0.9629500128629357;0.0;0.9629500128629357;0.0;1.374853715904228
2020-03-06;2.0;1.358475080910411;0.0;1.358475080910411;0.0;1.358475080910411;0.0;1.789952408966495
2020-03-08;3.0;1.6623580671547102;0.0;1.6623580671547102;0.0;1.6623580671547102;0.0;2.1037567375029496
2020-03-12;15.000000000000002;3.8094247822626937;0.30000000000000004;3.84633815098428;0.0;3.84633815098428;0.30000000000000004;4.317482521412385
2020-03-15;24.0;4.769876012195409;0.6;4.82726808575173;0.0;4.82726808575173;0.6;5.303751998111234
2020-03-16;25.000000000000004;4.920027100196367;0.9500000000000001;5.0072314372981275;0.0;5.0072314372981275;0.9500000000000001;5.484487041097353
2020-03-18;63.0;7.73529233285643;3.1900000000000004;7.913611531705829;2.11;7.958840837379993;1.0800000000000005;8.40143370575091
2020-03-19;66.0;7.89251019459064;2.8600000000000003;8.05222436173491;1.45;8.082438813360554;1.4100000000000004;8.539365080910741
2020-03-21;118.99999999999999;10.443218281775408;6.77;10.725348855902455;4.11;10.771769032095337;2.6599999999999993;11.216277328637316
2020-03-22;186.0;13.231642514682884;12.020000000000001;13.636552483540832;8.3;13.766101976825672;3.7200000000000006;14.132291591004954
2020-03-23;233.0;14.71101422043835;15.379999999999999;15.139951763263296;10.49;15.25083733419052;4.889999999999999;15.63550372479665
2020-03-24;305.0;16.746330820797613;20.07;17.262812515913968;13.57;17.388783625072683;6.5;17.75932092127029
2020-03-25;370.0;19.124509632585845;24.37;19.67395660986546;16.83;19.801153216084884;7.540000000000003;20.170912768215366
2020-03-26;421.0;19.83132406425285;29.680000000000003;20.420641864089735;20.14;20.553905082524203;9.540000000000003;20.917851687588247
2020-03-27;492.99999999999994;21.49447192262055;33.769999999999996;22.151163022115185;22.43;22.298410778177065;11.339999999999996;22.648894763553034
