date;n_mean_ICU;n_std_ICU;n_mean_ICU_SUS;n_std_ICU_SUS;confirmed;confirmed_per_100k_inhabitants;growth_rate;growth_rate_EWM;growth_accel;growth_accel_EWM;growth_rate_EWM_NORM_(%);growth_accel_EWM_NORM_(%);growth_rate_NORM_(%);growth_accel_NORM_(%)
2020-02-25;0.0;0.9680762971851535;0.0;0.9680762971851535;1;0.00218;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020-02-26;0.0;0.9611651178847391;0.0;0.9611651178847391;1;0.00218;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020-02-27;0.0;0.9670323237366553;0.0;0.9670323237366553;1;0.00218;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020-02-28;0.0;1.3620394690138442;0.0;1.3620394690138442;2;0.00436;1;0.2624272161097947;0.2624272161097947;0.07927004993994978;13.121360805489735;3.963502496997489;50.0;13.121360805489735
2020-02-29;0.0;1.3806746996532626;0.0;1.3806746996532626;2;0.00436;0;0.20644463544930636;-0.055982580660488335;0.04456077264282589;10.322231772465319;2.2280386321412946;0.0;-2.7991290330244167
2020-03-01;0.0;1.3907341277690046;0.0;1.3907341277690046;2;0.00436;0;0.16915632388373367;-0.03728831156557269;0.025999363657457506;8.457816194186684;1.2999681828728753;0.0;-1.8644155782786345
2020-03-02;0.0;1.365964342821066;0.0;1.365964342821066;2;0.00436;0;0.14255041797594228;-0.026605905907791383;0.015171742476300175;7.127520898797115;0.7585871238150087;0.0;-1.3302952953895693
2020-03-03;0.0;1.3377200564748033;0.0;1.3377200564748033;2;0.00436;0;0.12262098067974583;-0.01992943729619645;0.008487240542596185;6.131049033987292;0.42436202712980925;0.0;-0.9964718648098225
2020-03-04;0.0;1.6135787441697305;0.0;1.6135787441697305;3;0.006529999999999999;1;0.23337287478043714;0.1107518941006913;0.02676596263183122;7.779095826014571;0.892198754394374;33.333333333333336;3.691729803356377
2020-03-05;0.0;2.3316444104034515;0.0;2.3316444104034515;6;0.013069999999999998;3;0.5526061937255055;0.31923331894506835;0.07637541830551381;9.210103228758424;1.2729236384252303;50.0;5.320555315751139
2020-03-06;0.0;3.1268792329371693;0.0;3.1268792329371693;10;0.02178;4;0.9198616416064197;0.36725544788091424;0.12360792636490174;9.198616416064198;1.2360792636490174;40.0;3.6725544788091424
2020-03-07;0.09;3.493287791745707;0.0;3.493287791745707;13;0.028310000000000002;3;1.1261405404536249;0.20627889884720518;0.13654819010715055;8.662619541950962;1.0503706931319274;23.076923076923077;1.5867607603631166
2020-03-08;0.32999999999999996;3.989176391541026;0.0;3.989176391541026;16;0.034839999999999996;3;1.3003102677246972;0.17416972727107227;0.14225700410728545;8.126939173279357;0.889106275670534;18.75;1.0885607954442018
2020-03-09;0.30000000000000004;3.947254256013433;0.0;3.947254256013433;16;0.034839999999999996;0;1.186365448114281;-0.11394481961041625;0.10439272252095615;7.414784050714256;0.6524545157559759;0.0;-0.7121551225651015
2020-03-10;0.6100000000000001;4.2166357646490145;0.0;4.2166357646490145;19;0.04138;3;1.3369541072861626;0.1505886591718817;0.11106792515062014;7.036600564664013;0.5845680271085271;15.789473684210526;0.7925718903783247
2020-03-11;1.06;5.36009290587355;0.58;5.382768428940257;30;0.06533;11;2.100521675877927;0.7635675685917644;0.20354939877502967;7.00173891959309;0.6784979959167656;36.666666666666664;2.545225228639215
2020-03-12;2.02;7.080180760119024;1.25;7.113118837469229;46;0.10017999999999999;16;3.149784491297949;1.0492628154200219;0.32144301190080254;6.8473575897781505;0.6987891563060925;34.78260869565217;2.2810061204783083
2020-03-14;3.23;8.241068198389396;1.84;8.290332022935212;65;0.14155;19;4.296723552209197;1.1469390609112478;0.43488458159533677;6.610343926475687;0.6690532024543643;29.23076923076923;1.7645216321711503
2020-03-16;8.459999999999999;12.075442313667317;4.99;12.137800750988914;152;0.33102;87;10.050480637761627;5.75375708555243;1.15684785242356;6.6121583143168605;0.7610841134365526;57.23684210526316;3.7853665036529147
2020-03-17;9.770000000000001;12.616705976480935;5.71;12.698313655638284;164;0.35715;12;10.181232092335307;0.1307514545736801;1.0190489088470347;6.208068348984943;0.6213712858823381;7.317073170731708;0.07972649669126836
2020-03-18;14.950000000000001;15.551811840269657;8.71;15.66667646679255;240;0.52266;76;14.447104876531002;4.265872784195695;1.4510636997869302;6.019627031887918;0.6046098749112209;31.666666666666668;1.7774469934148729
2020-03-19;17.37;16.685892456524677;10.69;16.803359993486634;286;0.62284;46;16.427648661268236;1.9805437847372342;1.5209519457006595;5.743933098345537;0.5318013796156152;16.083916083916083;0.6924978268312008
2020-03-20;25.46;19.79358211464749;15.72;19.926552459702933;396;0.86239;110;22.127193447568995;5.699544786300759;2.068670737584252;5.587675113022473;0.5223916004000636;27.77777777777778;1.4392789864395856
2020-03-21;24.979999999999997;20.14525199092277;15.21;20.28144663917685;396;0.86239;0;20.81695519543805;-1.3102382521309437;1.628447749845709;5.256806867534861;0.4112241792539669;0.0;-0.33086824548761207
2020-03-22;42.19000000000001;25.468730461354596;26.32;25.649831019192533;631;1.37416;235;33.16667905701867;12.349723861580618;3.0179308439996153;5.256209042316746;0.47827747131531145;37.24247226624406;1.9571670145135684
2020-03-23;50.07;27.2387826045471;31.81;27.41067634659491;745;1.62242;114;37.71204220960971;4.545363152591044;3.214980352008351;5.062019088538216;0.4315409868467585;15.302013422818792;0.6101158594081938
2020-03-24;52.47;28.55656808525984;32.55;28.781679603665957;810;1.76397;65;39.21055547710579;1.4985132674960795;2.9944277897733222;4.840809318161209;0.36968244318189164;8.024691358024691;0.18500163796247895
2020-03-25;57.1;29.887536370584822;36.06;30.11081583589243;862;1.87722;52;39.89732552974278;0.6867700526369873;2.6989437413615334;4.628460038253222;0.31310252219971385;6.0324825986078885;0.07967169984187789
2020-03-26;67.50999999999999;32.23730649888465;42.48;32.452327039875435;1052;2.2909900000000003;190;47.78838255105264;7.891057021309862;3.3617496686625485;4.542621915499301;0.3195579532949191;18.06083650190114;0.7501004773108234
2020-03-27;81.28999999999999;34.370638235669595;51.53;34.655300788296046;1223;2.66338;171;54.13679289960968;6.348410348557039;3.742005624831869;4.426557064563343;0.3059693887842902;13.982011447260835;0.5190850652949336
2020-03-28;90.58999999999999;37.65499329706514;56.45;37.87830540298788;1406;3.0619099999999997;183;60.6508950959067;6.514102196297017;4.094127434138322;4.313719423606451;0.29118971793302434;13.015647226173542;0.4633074108319358
2020-03-29;92.90999999999998;38.2835150983139;57.22;38.60128402375792;1451;3.15991;45;59.873946500039224;-0.7769485958674736;3.4766351891200094;4.1263919021391615;0.23960270083528665;3.1013094417643003;-0.05354573369176248
2020-03-30;92.89;40.555229519929256;58.33;40.795437752451456;1517;3.30364;66;60.17286227010067;0.2989157700614484;3.074515463726266;3.96656969479899;0.2026707622759569;4.350692155570204;0.019704401454281373
2020-03-31;145.89000000000001;49.25466338994275;90.62;49.64471236351931;2339;5.09375;822;96.74090097296789;36.56803870286722;7.306371142808519;4.135994056133728;0.3123715751521385;35.143223599828985;1.5634048184210012
2020-04-01;183.12;56.33290681208444;115.78;56.71091596773049;2981;6.49186;642;122.5079437827048;25.767042809736907;9.635707849051887;4.109625755877383;0.32323743203797006;21.53639718215364;0.8643758071028819
2020-04-02;216.39000000000001;62.566922724327114;134.52;62.945765697081804;3506;7.63518;525;141.2472536681446;18.739309885439795;10.78303321646436;4.028729425788494;0.3075594186099361;14.97432972047918;0.5344925808739246
2020-04-03;245.92000000000002;67.2295123687011;154.3;67.68114459237029;4048;8.81551;542;159.6425292709053;18.395275602760705;11.741415822900198;3.943738371316831;0.29005473870800885;13.389328063241107;0.45442874512748777
2020-04-04;274.74000000000007;68.69097107386608;171.33;69.15786728254932;4466;9.725810000000001;418;171.34197997424738;11.69945070334208;11.736137158928372;3.8365871019759825;0.26278856155235947;9.35960591133005;0.2619671003883135
2020-04-05;267.75;72.50631325351029;168.78;72.8454326750563;4620;10.06118;154;170.56676424041336;-0.7752157338340169;10.163609849003763;3.691921303905051;0.21999155517324162;3.3333333333333335;-0.016779561338398634
2020-04-06;275.8;75.21856423822916;172.96;75.6618186806305;4866;10.596910000000001;246;173.8973129321636;3.330548691750238;9.305366344731874;3.573722008470275;0.1912323539813373;5.055487053020962;0.06844530809186679
2020-04-07;325.24999999999994;78.51462741541744;203.06;78.9372099721153;5682;12.37395;816;201.91436438247118;28.017051450307576;11.65417110731793;3.5535790986003373;0.20510684806965732;14.361140443505807;0.4930843268269549
2020-04-08;393.68999999999994;84.82264798455134;245.91;85.20131167482758;6708;14.60832;1026;237.4675053097522;35.55314092728102;14.652538037952224;3.5400641817196212;0.2184337811263003;15.295169946332736;0.5300110454275644
2020-04-09;433.71;90.43738965425058;273.09;91.01968659292751;7480;16.28954;772;260.2802856151216;22.812780305369415;15.675851958540997;3.4796829627690053;0.2095702133494786;10.320855614973262;0.304983693922051
2020-04-10;467.8399999999999;99.10735124453215;293.49;99.52314791397562;8216;17.89236;736;280.373681821895;20.093396206773377;16.22959976027181;3.412532641454418;0.1975365112009714;8.95813047711782;0.24456421868029915
2020-04-11;474.40999999999997;97.97047506697356;296.81;98.53003544528181;8419;18.33444;203;277.13787367924925;-3.2358081426457375;13.790431325744633;3.291814629757088;0.16380129855974146;2.411212733103694;-0.03843459012526117
2020-04-12;491.95000000000005;99.91934596453181;308.27;100.54448168835424;8755;19.06616;336;279.5762023903402;2.4383287110909464;12.36836152767929;3.1933318376966326;0.14127197632986052;3.837806967447173;0.0278506991558075
2020-04-13;491.81;103.618289886438;309.21;104.11069060855327;8895;19.37105;140;273.8468580314461;-5.729344358894082;10.101885150935857;3.0786605737093433;0.1135681298587505;1.5739179314221472;-0.06441084158396944
2020-04-14;475.07;109.26382222618221;298.91;109.8513757195364;9371;20.40765;476;282.07256511659347;8.225707085147349;9.866976271232495;3.0100583194599664;0.10529267176643363;5.079500586917085;0.0877783276613739
2020-04-15;544.01;120.61304041513014;341.07;121.14788738637507;11043;24.04884;1672;338.1564484558506;56.08388333925711;15.652421311503458;3.0621791945653403;0.141740662061971;15.140813184822965;0.5078681820090294
2020-04-16;542.2800000000001;121.05552485942101;341.0;121.51213971858901;11568;25.19216;525;345.6351090987024;7.478660642851821;14.629412141072727;2.987855369110498;0.1264644894629385;4.538381742738589;0.06464955604125018
2020-04-17;582.4399999999999;129.03806603033263;362.55;129.61554684854931;12841;27.96443;1273;382.4679898440942;36.832880745391776;17.407909236127708;2.978490692657069;0.13556505907739044;9.913558134101706;0.28683810252621894
