date;n_mean;n_std;n_mean_ICU;n_std_ICU;n_mean_ICU_SUS;n_std_ICU_SUS;n_mean_ICU_PRIVATE;n_std_ICU_PRIVATE
2020-03-20;1.0;0.9655688646198324;0.0;0.9655688646198324;0.0;0.9655688646198324;0.0;1.37764004621783
2020-03-21;2.0;1.3534094619579005;0.0;1.3534094619579005;0.0;1.3534094619579005;0.0;1.7846923078433083
2020-03-22;2.0;1.3884079975557504;0.0;1.3884079975557504;0.0;1.3884079975557504;0.0;1.8210120167732335
2020-03-23;7.999999999999999;2.6065573874636665;0.0;2.6065573874636665;0.0;2.6065573874636665;0.0;3.0660559032093793
2020-03-24;7.999999999999999;2.7244867925589737;0.0;2.7244867925589737;0.0;2.7244867925589737;0.0;3.185485061240636
2020-03-25;7.999999999999999;2.5996503261365405;0.0;2.5996503261365405;0.0;2.5996503261365405;0.0;3.0590573947407984
2020-03-26;9.999999999999998;3.049358269962036;0.0;3.049358269962036;0.0;3.049358269962036;0.0;3.513964161534363
2020-03-27;13.0;3.4388452372353964;0.15000000000000002;3.459762501336843;0.0;3.459762501336843;0.15000000000000002;3.92806810875186
2020-03-28;14.999999999999996;3.6736297521056143;0.25;3.7051930524003143;0.0;3.7051930524003143;0.25;4.17536209303527
2020-03-29;21.0;4.344368234109001;0.4;4.3856054717148645;0.0;4.3856054717148645;0.4;4.859952759569811
2020-03-30;29.999999999999996;5.325202134921996;0.8400000000000001;5.396885933367296;0.0;5.396885933367296;0.8400000000000001;5.875650067111305
2020-03-31;50.99999999999999;6.828105908890861;1.9400000000000002;6.948656726521342;0.93;6.953339507246162;1.0100000000000002;7.432171271591934
2020-04-01;70.00000000000001;7.959683766115691;2.4299999999999997;8.105767431685026;1.84;8.1140535897026;0.5899999999999996;8.591712241821664
2020-04-02;80.0;8.594395636904109;3.54;8.761314762273775;2.79;8.774197191973542;0.75;9.24850439560959
2020-04-03;87.00000000000001;8.833304745522636;3.41;9.012190229199154;2.74;9.022858345739044;0.6699999999999999;9.499601627068987
2020-04-04;95.0;9.218350166812922;4.18;9.520309709757187;3.79;9.52901867821115;0.3899999999999997;10.008262369058285
2020-04-05;131.99999999999997;11.140643580778418;6.59;11.483898125706974;5.67;11.502217880114085;0.9199999999999999;11.974227910046235
2020-04-06;171.0;12.910249627894322;7.750000000000001;13.422190092108174;6.69;13.433878325661835;1.0600000000000005;13.913628757241895
2020-04-07;228.99999999999997;14.652341489028679;10.64;15.215062911271165;9.43;15.232309063104628;1.2100000000000009;15.707655727607605
2020-04-08;271.99999999999994;15.914811092853478;13.379999999999999;16.4834035908666;12.16;16.505665510345047;1.2199999999999989;16.976697542506287
2020-04-09;293.0;16.43815468028359;14.36;17.09902088283172;13.14;17.126497457201086;1.2199999999999989;17.59269770696684
2020-04-10;344.0;17.759151858900097;16.630000000000003;18.495156969140094;14.85;18.52399339540833;1.780000000000003;18.989334498832225
2020-04-11;398.0;19.77810747653919;19.48;20.533745174933166;17.64;20.55687454135699;1.8399999999999999;21.02835146773156
2020-04-12;445.00000000000006;20.488355894818092;21.8;21.409569417114923;19.63;21.43881439413716;2.1700000000000017;21.904530970107526
2020-04-13;478.0;21.09109630707573;24.51;22.271700007231626;22.46;22.305089580903307;2.0500000000000007;22.76694337835065
2020-04-14;630.0;23.499563718279855;29.340000000000003;25.056750093588057;27.14;25.09384636225633;2.200000000000003;25.552584441006772
2020-04-15;695.0;25.471294994304248;33.480000000000004;27.329925619061505;30.56;27.372088600313905;2.9200000000000053;27.826191312210664
2020-04-16;797.0;27.90367268828513;36.5;29.813295454521395;33.68;29.85180372872946;2.8200000000000003;30.309806822005903
2020-04-17;1040.0;31.010998374802778;51.53000000000001;32.99501769857524;47.82;33.03117910292173;3.710000000000008;33.49182545088002
2020-04-18;1205.0000000000002;34.4928216803837;57.81999999999999;36.515009616221214;53.22;36.564429809211134;4.599999999999994;37.012300078243435
2020-04-19;1320.0;34.12036034245521;60.470000000000006;36.735985481444885;55.97;36.789152331807394;4.500000000000007;37.23334233754387
2020-04-20;1396.0;36.372328254131084;64.39999999999999;39.454862920567955;59.92;39.49885831363747;4.47999999999999;39.95228487076109
2020-04-21;1604.0000000000002;38.80299894689491;73.67;42.44702037109129;68.34;42.49439890601865;5.329999999999998;42.944661336304165
2020-04-22;1757.0;40.40278768259998;77.33000000000001;44.39458260471051;72.23;44.44970263844815;5.1000000000000085;44.892412134846495
2020-04-23;1951.0;42.170112447542564;84.82000000000001;46.399919322465564;78.23;46.44447882290545;6.590000000000003;46.89772907033152
2020-04-24;2105.0;44.3707702494024;92.94999999999999;48.893717666717954;85.98;48.94195773845512;6.969999999999985;49.39167526022156
2020-04-25;2223.0;46.37893983917766;94.92999999999999;51.54009794285995;87.4;51.60679893153223;7.529999999999987;52.03833678059983
2020-04-26;2410.0;47.666215297714594;103.01;53.11646174286092;96.02;53.181181898118886;6.990000000000009;53.614733888912724
2020-04-27;2528.0000000000005;48.7040371255118;106.64999999999999;54.409038548365984;98.83;54.45975188850547;7.819999999999993;54.90722382024136
2020-04-28;2804.0;50.146156080969654;114.72000000000001;56.7149033733327;106.37;56.768594879972724;8.350000000000009;57.213187811259374
2020-04-29;3190.0;54.64501234090239;128.91;61.7183258232451;119.24;61.78927206582259;9.670000000000002;62.216886891663634
2020-04-30;3506.0000000000005;55.76963983452581;142.11999999999998;63.86629844266597;132.22;63.93243055576472;9.899999999999977;64.36487013366408
2020-05-01;3804.9999999999995;60.48769805639504;143.31;69.5638421621724;133.52;69.6195212304971;9.789999999999992;70.06245540654518
2020-05-02;4040.0;61.711606884300345;148.32999999999996;72.3062422735214;137.57;72.36157662542445;10.759999999999962;72.80490538653696
