date;n_mean;n_std;n_mean_ICU;n_std_ICU;n_mean_ICU_SUS;n_std_ICU_SUS;n_mean_ICU_PRIVATE;n_std_ICU_PRIVATE
2020-03-14;2.0;1.362706753843136;0.0;1.362706753843136;0.0;1.362706753843136;0.0;1.7943456887714904
2020-03-15;2.0;1.361000820103806;0.0;1.361000820103806;0.0;1.361000820103806;0.0;1.7925746992599885
2020-03-16;3.9999999999999996;1.9587153076865604;0.0;1.9587153076865604;0.0;1.9587153076865604;0.0;2.407338979922067
2020-03-17;5.999999999999999;2.3912720084051124;0.0;2.3912720084051124;0.0;2.3912720084051124;0.0;2.8477102778525296
2020-03-18;7.0;2.623206457984602;0.0;2.623206457984602;0.0;2.623206457984602;0.0;3.082923706353552
2020-03-19;8.999999999999998;2.916757574340856;0.0;2.916757574340856;0.0;2.916757574340856;0.0;3.3799751954438375
2020-03-20;12.0;3.3210379295173564;0.06;3.3297586893486635;0.0;3.3297586893486635;0.06;3.796979275508571
2020-03-21;16.0;3.8848059374590598;0.42000000000000004;3.9338933859113627;0.0;3.9338933859113627;0.42000000000000004;4.405611258114875
2020-03-22;21.0;4.544460497366131;0.54;4.597947499930944;0.0;4.597947499930944;0.54;5.0733685764048495
2020-03-23;21.0;4.493069860093071;0.5800000000000001;4.55151367873115;0.0;4.55151367873115;0.5800000000000001;5.026707714439733
2020-03-24;24.0;4.786048748838923;0.54;4.837113046669741;0.0;4.837113046669741;0.54;5.313640529141237
2020-03-25;23.999999999999996;4.724126769824635;0.61;4.782580238466862;0.0;4.782580238466862;0.61;5.258864323771874
2020-03-26;25.0;4.786534141830505;0.52;4.83639422410013;0.0;4.83639422410013;0.52;5.312918530808583
2020-03-27;28.000000000000004;5.199728042616433;0.87;5.274208160204878;0.0;5.274208160204878;0.87;5.752519437374949
2020-03-28;30.999999999999996;5.4254730278343075;1.17;5.526414531661335;0.77;5.5424144175402095;0.3999999999999999;6.006968619303565
2020-03-29;36.0;5.976638019840421;1.13;6.218378024254014;0.75;6.23343607110278;0.3799999999999999;6.700870191521997
2020-03-30;44.0;6.338944882409234;1.69;6.7487989952870775;0.75;6.762676088560494;0.94;7.232493620277059
2020-03-31;48.0;6.638440245184775;1.9500000000000002;7.180206870771253;0.81;7.1909158461958596;1.1400000000000001;7.664612615994795
2020-04-01;51.0;6.965919925181484;2.12;7.564856411410102;1.45;7.587789699593191;0.6700000000000002;8.0507665613186
2020-04-02;52.99999999999999;7.028297780897569;2.2800000000000002;7.747324986370743;1.61;7.767814650494979;0.6700000000000002;8.233399000105571
2020-04-03;59.99999999999999;7.515559617462718;2.33;8.346569911821819;1.69;8.362961753645013;0.6400000000000001;8.833356725875747
2020-04-04;62.0;7.753760899125538;2.75;8.845339182446608;1.56;8.864898490819014;1.19;9.333001861316875
2020-04-05;65.0;7.701121523990692;2.17;9.097730153142264;1.62;9.11286420064482;0.5499999999999998;9.585486849400962
2020-04-06;66.0;7.579424567054994;2.4299999999999997;8.97934594140094;1.6;8.99936961877628;0.8299999999999996;9.46720778023435
2020-04-07;80.00000000000001;8.720763565864928;2.93;10.126414952883366;1.53;10.1446231964514;1.4000000000000001;10.61550295532111
2020-04-08;85.00000000000001;8.666305353773804;3.3;10.062396445291858;2.34;10.091393472767882;0.96;10.551929477351054
2020-04-09;88.99999999999999;8.759883307188263;3.61;10.190287760729069;2.39;10.212730518645083;1.2199999999999998;10.679639280664388
2020-04-10;97.0;9.499069598246095;3.9;11.053230068604153;2.44;11.071598572450817;1.46;11.543201181732291
2020-04-11;100.0;9.410439077766968;3.5700000000000003;11.104486535275784;2.29;11.126343568851413;1.2800000000000002;11.59465242174049
2020-04-12;101.00000000000003;9.599010891805994;3.89;11.539614903505754;2.28;11.566516853452992;1.6100000000000003;12.03034617019249
2020-04-13;113.0;10.205207622888553;4.26;12.279384546811979;3.14;12.30787084952084;1.1199999999999997;12.770714768485188
2020-04-14;115.0;10.317965111416303;3.9000000000000004;12.545967197840623;2.27;12.561783031452697;1.6300000000000003;13.036988761241824
2020-04-15;121.0;10.227670923785753;4.28;12.665215865878201;3.18;12.688392054523415;1.1;13.15659853396068
2020-04-16;131.0;10.935236345840632;4.569999999999999;13.295633254432211;3.11;13.324855107518568;1.4599999999999995;13.78762919228256
2020-04-17;142.99999999999997;11.288789469060342;5.2299999999999995;13.875615447265899;4.06;13.902845177890892;1.17;14.367865158689893
2020-04-18;161.0;12.61861699828848;5.03;15.13880454429289;3.91;15.166585081365648;1.12;15.631698183872048
2020-04-19;168.00000000000003;12.163449138689854;6.27;14.749436181656833;4.72;14.78132158085899;1.5499999999999998;15.242282941135382
2020-04-20;170.99999999999997;12.514541037278889;6.84;14.990964416654926;4.84;15.022097528022316;2.0;15.483898464838772
2020-04-21;173.00000000000003;12.616767743080171;5.630000000000001;15.689909032704604;3.96;15.718512825790661;1.6700000000000008;16.183070112940133
2020-04-22;175.0;12.788117906711667;5.76;15.815043726806705;3.77;15.850322018205437;1.9899999999999998;16.308461917023735
2020-04-23;186.0;13.306123751601339;6.209999999999999;16.326040084738395;4.85;16.358700585574788;1.3599999999999994;16.819580417895676
2020-04-24;213.0;14.056825510560465;6.779999999999999;17.380416182205384;4.82;17.407655404064812;1.959999999999999;17.874185913510345
2020-04-25;216.99999999999997;14.18606515015508;8.28;17.477036593221637;6.22;17.51451992150536;2.0599999999999996;17.971124839650788
2020-04-26;233.99999999999997;15.107687520670469;8.09;18.321526473611097;6.24;18.355945421667396;1.8499999999999996;18.81579862097008
2020-04-27;238.0;14.190407914069164;7.13;17.9404860411846;5.47;17.969700592773922;1.6600000000000001;18.434498636705946
2020-04-28;240.0;15.622743069323679;7.5200000000000005;19.150490987191557;5.32;19.177041092162916;2.2;19.644804558525596
2020-04-29;249.0;15.189237284766124;7.16;18.77883334550317;5.64;18.806248478050634;1.5200000000000005;19.273059702502675
2020-04-30;255.00000000000003;15.265475671421033;7.72;19.271843228247302;5.53;19.30318733821286;2.1899999999999995;19.766312978204972
2020-05-01;260.99999999999994;15.19839172778196;7.75;19.46171058226586;5.66;19.487498012517637;2.09;19.956093725987472
2020-05-02;266.0;15.95060557414101;6.920000000000002;20.808952715869992;4.68;20.841067946036574;2.240000000000002;21.303839585327093
2020-05-03;272.0;15.866068234194671;7.13;20.503982934093955;5.54;20.53586414450622;1.5899999999999999;20.998789972427513
2020-05-04;274.00000000000006;15.620473485755543;5.47;20.53196603574361;3.94;20.55086444150049;1.5299999999999998;21.02647126206463
2020-05-05;283.0;16.12637591029057;6.33;21.013946042636263;4.82;21.03648089112883;1.5099999999999998;21.508658934809418
2020-05-06;288.0;15.841245232147962;6.01;20.875643944583125;4.72;20.90344732576448;1.29;21.3704458874113
2020-05-07;311.00000000000006;16.77040442703946;7.58;21.981319203801075;5.54;22.010152065340073;2.04;22.476399756294022
