date;n_mean;n_std;n_mean_ICU;n_std_ICU;n_mean_ICU_SUS;n_std_ICU_SUS;n_mean_ICU_PRIVATE;n_std_ICU_PRIVATE
2020-03-13;2.0;1.3320448319570315;0.0;1.3320448319570315;0.0;1.3320448319570315;0.0;1.7624948982338837
2020-03-18;2.0;1.3437472104739667;0.0;1.3437472104739667;0.0;1.3437472104739667;0.0;1.7746559599343568
2020-03-19;2.9999999999999996;1.6183293543002606;0.0;1.6183293543002606;0.0;1.6183293543002606;0.0;2.058474982429993
2020-03-20;6.999999999999999;2.580893275788462;0.0;2.580893275788462;0.0;2.580893275788462;0.0;3.04004989709027
2020-03-21;10.999999999999998;3.183892541712379;0.06;3.1927373392078016;0.0;3.1927373392078016;0.06;3.658730525247728
2020-03-22;25.999999999999996;4.946072822314323;0.62;5.0020232270188805;0.0;5.0020232270188805;0.62;5.479257211580348
2020-03-23;31.999999999999996;5.359424814607847;0.8200000000000001;5.432847719514542;0.0;5.432847719514542;0.8200000000000001;5.911741034834739
2020-03-24;47.0;6.450667493454544;1.23;6.544616956790605;0.86;6.553808901021689;0.37;7.027504536614175
2020-03-25;53.99999999999999;7.009070602231847;1.5799999999999998;7.108056746190953;0.9;7.114384773616811;0.6799999999999998;7.592025782404031
2020-03-26;67.0;7.8364726140211225;2.1;7.964289235726126;1.75;7.978558956998628;0.3500000000000001;8.450352772949877
2020-03-27;81.0;8.720358161488925;2.9400000000000004;8.886554251488397;1.77;8.897637128173216;1.1700000000000004;9.373819050569502
2020-03-28;111.00000000000001;10.08941839931141;3.92;10.258029227700789;2.67;10.27269505224231;1.25;10.747086055699283
2020-03-29;140.0;11.271426285304383;4.98;11.454381279888082;3.57;11.471179124442724;1.4100000000000006;11.94462346118509
2020-03-30;150.99999999999997;11.413610517732984;5.33;11.613544034897574;4.31;11.640803453821606;1.0200000000000005;12.104346678128756
2020-03-31;175.0;13.202356691978226;6.680000000000001;13.42360690061439;5.28;13.44822747510698;1.4000000000000004;13.91551111879579
2020-04-01;199.99999999999997;13.65018962387251;8.05;13.992906536289498;7.0;14.026454767093977;1.0500000000000007;14.485437104223928
2020-04-02;229.0;14.608693966058002;9.42;14.979323392360861;7.85;15.006919380503424;1.5700000000000003;15.472137818460405
2020-04-03;260.0;15.678577032938218;10.45;16.198626110840014;8.59;16.23937769370452;1.8599999999999994;16.6923594968624
2020-04-04;311.0;16.923905750700275;13.11;17.556692671905992;11.4;17.588560417946592;1.709999999999999;18.050651456213544
2020-04-05;417.0;19.275325725345905;17.45;20.33317285083216;14.86;20.37396176942074;2.59;20.828151140973574
2020-04-06;532.0;22.66600266407107;22.06;23.726131397914646;19.2;23.78043967447009;2.8599999999999994;24.222092204959942
2020-04-07;635.9999999999999;24.841871625515374;26.050000000000004;26.163535635874926;22.62;26.228347202401014;3.4300000000000033;26.660062718832794
2020-04-08;804.0;26.73805973483937;34.54;28.256137547281813;29.65;28.314957338673654;4.890000000000001;28.75281319157454
2020-04-09;899.0;28.66793866099736;37.72;30.33880040642692;31.76;30.402388230219845;5.959999999999997;30.835777894050768
2020-04-10;981.0000000000001;30.358075157570962;41.1;32.24049896849262;35.52;32.326450063954965;5.579999999999998;32.737993582400996
2020-04-11;1049.0000000000002;32.68788426585266;42.49;34.83374572758637;36.2;34.91117072534437;6.289999999999999;35.3313035726038
2020-04-12;1206.0;32.80768264300361;49.49999999999999;35.42635870237147;42.8;35.51769827718417;6.699999999999996;35.924150500551505
2020-04-13;1274.9999999999998;34.188618225392155;52.980000000000004;36.83686090334139;45.1;36.91699230993935;7.880000000000003;37.33458602317777
2020-04-14;1483.9999999999998;37.2792925974415;60.01999999999999;40.35373190657686;52.6;40.454464262771786;7.4199999999999875;40.85190501128009
2020-04-15;1554.0;36.91016941251566;62.76;40.20984062177172;54.37;40.293726345776;8.39;40.707800348017564
2020-04-16;1719.0;39.940923546375004;67.98;43.43446918210597;58.95;43.537806710160694;9.030000000000001;43.93280004554085
2020-04-17;1808.9999999999998;41.65644723160625;71.52;45.38043822769205;61.55;45.46637959786741;9.969999999999999;45.87865029984253
2020-04-18;1897.0;41.2364259882307;73.25000000000001;45.55985199867768;63.48;45.64460224540701;9.770000000000017;46.05805810481833
