date;n_mean;n_std;n_mean_ICU;n_std_ICU;n_mean_ICU_SUS;n_std_ICU_SUS;n_mean_ICU_PRIVATE;n_std_ICU_PRIVATE
2020-03-12;2.9999999999999996;1.6625403465902429;0.0;1.6625403465902429;0.0;1.6625403465902429;0.0;2.1039440939888703
2020-03-13;3.0;1.6548062842471445;0.0;1.6548062842471445;0.0;1.6548062842471445;0.0;2.095993826954408
2020-03-14;4.0;1.9542236051664859;0.0;1.9542236051664859;0.0;1.9542236051664859;0.0;2.402751236428021
2020-03-15;4.0;1.9612920911140868;0.0;1.9612920911140868;0.0;1.9612920911140868;0.0;2.4099706964568584
2020-03-16;9.0;2.971650563358194;0.0;2.971650563358194;0.0;2.971650563358194;0.0;3.435455957229734
2020-03-17;9.999999999999998;3.0329836628293765;0.0;3.0329836628293765;0.0;3.0329836628293765;0.0;3.4974238464646055
2020-03-18;12.0;3.300719235976831;0.1;3.3151994622869188;0.0;3.3151994622869188;0.1;3.782293872378823
2020-03-19;14.999999999999998;3.6354316987620106;0.32;3.676569547331267;0.0;3.676569547331267;0.32;4.146532670038295
2020-03-20;18.0;4.117246309333117;0.35000000000000003;4.156106010644721;0.0;4.156106010644721;0.35000000000000003;4.629181696840371
2020-03-21;18.999999999999996;4.227447590605132;0.44999999999999996;4.275770472243936;0.0;4.275770472243936;0.44999999999999996;4.749524566054698
2020-03-22;21.0;4.409241900986398;0.5900000000000001;4.469598879252382;0.0;4.469598879252382;0.5900000000000001;4.944381965490383
2020-03-23;23.0;4.652988612741603;0.49;4.701170389414005;0.0;4.701170389414005;0.49;5.177081554284908
2020-03-24;29.0;5.107728349167455;0.8200000000000001;5.18182293106286;0.0;5.18182293106286;0.8200000000000001;5.659780191840647
2020-03-25;35.00000000000001;5.653549881501557;1.12;5.743119906690636;0.83;5.755391060790419;0.29000000000000015;6.2240515199841235
2020-03-26;38.0;5.844966754707539;1.71;5.978355657171659;0.85;5.989009631285993;0.86;6.459856499561146
2020-03-27;49.0;6.939333068411073;2.15;7.261503100097615;1.74;7.276113473051892;0.4099999999999999;7.746324337760404
